bigram,n,star,pec
town square,36,4,0.004975124378109453
1 star,35,4,0.004836926478717523
box stores,35,4,0.004836926478717523
eye exam,35,4,0.004836926478717523
fremont street,35,4,0.004836926478717523
produce section,35,4,0.004836926478717523
star wars,35,4,0.004836926478717523
stop shop,35,4,0.004836926478717523
super cute,35,4,0.004836926478717523
absolutely love,34,4,0.0046987285793255945
excellent customer,34,4,0.0046987285793255945
knowledgeable staff,34,4,0.0046987285793255945
sales associates,34,4,0.0046987285793255945
bad experience,33,4,0.004560530679933665
clearance section,33,4,0.004560530679933665
dollar tree,33,4,0.004560530679933665
grocery shopping,33,4,0.004560530679933665
kate spade,33,4,0.004560530679933665
nthis store,33,4,0.004560530679933665
star rating,33,4,0.004560530679933665
customer service,516,3,0.1246677941531771
3 stars,225,3,0.05436095675283885
parking lot,163,3,0.03938149311427881
food court,139,3,0.033582991060642664
las vegas,124,3,0.029958927277120077
grocery store,98,3,0.023677216719014255
5 stars,96,3,0.023194008214544575
home depot,66,3,0.015945880647499397
nthe store,66,3,0.015945880647499397
10 minutes,61,3,0.0147378593863252
credit card,61,3,0.0147378593863252
15 minutes,56,3,0.013529838125151003
20 minutes,56,3,0.013529838125151003
30 minutes,53,3,0.012805025368446485
friendly staff,51,3,0.012321816863976806
nthe staff,47,3,0.01135539985503745
shopping center,44,3,0.01063058709833293
3 star,43,3,0.01038898284609809
front desk,42,3,0.010147378593863252
shopping experience,42,3,0.010147378593863252
sales associate,41,3,0.009905774341628412
decent selection,40,3,0.009664170089393574
ice cream,40,3,0.009664170089393574
5 minutes,39,3,0.009422565837158734
dollar store,39,3,0.009422565837158734
sales person,38,3,0.009180961584923895
wal mart,38,3,0.009180961584923895
pretty cool,37,3,0.008939357332689055
nice selection,36,3,0.008697753080454215
1 2,35,3,0.008456148828219377
thrift store,35,3,0.008456148828219377
2 stars,32,3,0.007731336071514858
4 stars,32,3,0.007731336071514858
department store,32,3,0.007731336071514858
home decor,32,3,0.007731336071514858
forever 21,31,3,0.007489731819280019
pretty nice,31,3,0.007489731819280019
huge selection,30,3,0.00724812756704518
ni love,30,3,0.00724812756704518
nthis location,30,3,0.00724812756704518
sale items,29,3,0.007006523314810341
sales associates,29,3,0.007006523314810341
sales people,29,3,0.007006523314810341
strip mall,29,3,0.007006523314810341
2 weeks,28,3,0.0067649190625755015
gift card,28,3,0.0067649190625755015
outlet mall,28,3,0.0067649190625755015
price match,28,3,0.0067649190625755015
24 hours,27,3,0.006523314810340662
cash register,27,3,0.006523314810340662
coffee shop,27,3,0.006523314810340662
giant eagle,27,3,0.006523314810340662
store credit,27,3,0.006523314810340662
super nice,27,3,0.006523314810340662
wide variety,27,3,0.006523314810340662
3 times,26,3,0.006281710558105823
bit pricey,26,3,0.006281710558105823
star review,26,3,0.006281710558105823
super friendly,26,3,0.006281710558105823
weeks ago,26,3,0.006281710558105823
1 star,25,3,0.006040106305870983
2 hours,25,3,0.006040106305870983
2 3,24,3,0.005798502053636144
convenient location,24,3,0.005798502053636144
decent prices,23,3,0.005556897801401305
empty handed,23,3,0.005556897801401305
hard time,23,3,0.005556897801401305
months ago,23,3,0.005556897801401305
reasonable prices,23,3,0.005556897801401305
sales staff,23,3,0.005556897801401305
bad experience,22,3,0.005315293549166465
board games,22,3,0.005315293549166465
return policy,22,3,0.005315293549166465
star rating,22,3,0.005315293549166465
3 4,21,3,0.005073689296931626
5 star,21,3,0.005073689296931626
department stores,21,3,0.005073689296931626
dollar tree,21,3,0.005073689296931626
fresh produce,21,3,0.005073689296931626
grocery shopping,21,3,0.005073689296931626
pawn shop,21,3,0.005073689296931626
wi fi,21,3,0.005073689296931626
worth checking,21,3,0.005073689296931626
2 days,20,3,0.004832085044696787
3 5,20,3,0.004832085044696787
45 minutes,20,3,0.004832085044696787
extremely helpful,20,3,0.004832085044696787
flea market,20,3,0.004832085044696787
helpful staff,20,3,0.004832085044696787
hot chocolate,20,3,0.004832085044696787
peanut butter,20,3,0.004832085044696787
price tag,20,3,0.004832085044696787
3.5 stars,19,3,0.004590480792461948
grocery stores,19,3,0.004590480792461948
highly recommend,19,3,0.004590480792461948
nthe prices,19,3,0.004590480792461948
nthis store,19,3,0.004590480792461948
price range,19,3,0.004590480792461948
reasonable price,19,3,0.004590480792461948
ross park,19,3,0.004590480792461948
customer service,981,2,0.20713682432432431
2 stars,183,2,0.0386402027027027
10 minutes,124,2,0.026182432432432432
front desk,110,2,0.02322635135135135
parking lot,105,2,0.022170608108108107
home depot,96,2,0.02027027027027027
20 minutes,94,2,0.01984797297297297
15 minutes,89,2,0.01879222972972973
30 minutes,87,2,0.018369932432432432
las vegas,82,2,0.01731418918918919
credit card,68,2,0.014358108108108109
5 minutes,67,2,0.014146959459459459
sales person,63,2,0.013302364864864864
poor customer,61,2,0.012880067567567568
food court,58,2,0.012246621621621621
sales people,57,2,0.012035472972972973
1 star,55,2,0.011613175675675675
grocery store,55,2,0.011613175675675675
2 weeks,54,2,0.011402027027027027
sales associate,54,2,0.011402027027027027
1 2,53,2,0.011190878378378379
wal mart,51,2,0.01076858108108108
3 times,48,2,0.010135135135135136
2 hours,47,2,0.009923986486486486
45 minutes,45,2,0.00950168918918919
phone call,43,2,0.009079391891891891
nthe store,41,2,0.008657094594594595
return policy,40,2,0.008445945945945946
store credit,39,2,0.008234797297297296
multiple times,38,2,0.008023648648648648
sales associates,38,2,0.008023648648648648
apple store,37,2,0.0078125
3 weeks,36,2,0.007601351351351352
eye contact,35,2,0.007390202702702703
weeks ago,35,2,0.007390202702702703
3 days,34,2,0.0071790540540540545
shopping experience,34,2,0.0071790540540540545
5 stars,33,2,0.006967905405405405
6 months,33,2,0.006967905405405405
bad experience,32,2,0.006756756756756757
2 3,31,2,0.006545608108108108
sales rep,31,2,0.006545608108108108
store manager,31,2,0.006545608108108108
wedding dress,31,2,0.006545608108108108
2 days,30,2,0.00633445945945946
2 star,30,2,0.00633445945945946
cash register,30,2,0.00633445945945946
bad customer,29,2,0.006123310810810811
gift card,29,2,0.006123310810810811
phone calls,29,2,0.006123310810810811
service skills,28,2,0.0059121621621621625
30 mins,27,2,0.005701013513513513
5 star,27,2,0.005701013513513513
horrible customer,27,2,0.005701013513513513
service desk,27,2,0.005701013513513513
decent selection,26,2,0.005489864864864865
half hour,26,2,0.005489864864864865
ni called,26,2,0.005489864864864865
cell phone,25,2,0.005278716216216216
entire time,25,2,0.005278716216216216
months ago,25,2,0.005278716216216216
ten minutes,25,2,0.005278716216216216
24 hours,24,2,0.005067567567567568
40 minutes,24,2,0.005067567567567568
nthe staff,24,2,0.005067567567567568
days ago,23,2,0.004856418918918919
hard time,23,2,0.004856418918918919
poor service,23,2,0.004856418918918919
20 min,22,2,0.0046452702702702705
3 4,22,2,0.0046452702702702705
4 5,22,2,0.0046452702702702705
empty handed,22,2,0.0046452702702702705
sam's club,22,2,0.0046452702702702705
story short,22,2,0.0046452702702702705
worst customer,22,2,0.0046452702702702705
10 15,21,2,0.0044341216216216214
appointment time,21,2,0.0044341216216216214
entire store,21,2,0.0044341216216216214
forever 21,21,2,0.0044341216216216214
pawn shop,21,2,0.0044341216216216214
price match,21,2,0.0044341216216216214
sales staff,21,2,0.0044341216216216214
20 mins,20,2,0.004222972972972973
3 months,20,2,0.004222972972972973
bad day,20,2,0.004222972972972973
friendly staff,20,2,0.004222972972972973
giant eagle,20,2,0.004222972972972973
terrible customer,20,2,0.004222972972972973
thrift store,20,2,0.004222972972972973
30 days,19,2,0.004011824324324324
finally found,19,2,0.004011824324324324
geek squad,19,2,0.004011824324324324
sales guy,19,2,0.004011824324324324
star rating,19,2,0.004011824324324324
super nice,19,2,0.004011824324324324
15 20,18,2,0.003800675675675676
4 times,18,2,0.003800675675675676
bad service,18,2,0.003800675675675676
bottom line,18,2,0.003800675675675676
price tag,18,2,0.003800675675675676
customer service,831,4,0.10728117738187451
las vegas,331,4,0.04273173250710044
parking lot,260,4,0.03356571133488252
5 stars,239,4,0.03085463465014201
4 stars,235,4,0.030338239091143818
friendly staff,191,4,0.024657887942163698
food court,189,4,0.024399690162664602
highly recommend,181,4,0.023366899044668217
ice cream,174,4,0.022463206816421378
grocery store,137,4,0.017686547895688097
super friendly,135,4,0.017428350116189
soft serve,127,4,0.016395558998192616
home depot,113,4,0.014588174541698942
front desk,109,4,0.014071778982700749
nthe store,108,4,0.013942680092951201
nthe staff,99,4,0.012780790085205267
pretty cool,84,4,0.010844306738962044
shopping experience,81,4,0.010457010069713401
5 star,80,4,0.010327911179963851
huge selection,79,4,0.010198812290214304
shopping center,79,4,0.010198812290214304
cereal milk,78,4,0.010069713400464756
wide variety,78,4,0.010069713400464756
super helpful,77,4,0.009940614510715208
trader joe's,77,4,0.009940614510715208
nice selection,76,4,0.009811515620965659
super nice,76,4,0.009811515620965659
fremont street,75,4,0.009682416731216111
15 minutes,74,4,0.009553317841466564
helpful staff,73,4,0.009424218951717016
board games,70,4,0.009036922282468371
30 minutes,69,4,0.008907823392718823
crack pie,67,4,0.008649625613219726
ni love,67,4,0.008649625613219726
10 minutes,66,4,0.008520526723470178
milk bar,66,4,0.008520526723470178
1 2,63,4,0.008133230054221533
pleasantly surprised,58,4,0.007487735605473793
sales people,58,4,0.007487735605473793
credit card,56,4,0.007229537825974697
super cute,56,4,0.007229537825974697
gift shop,55,4,0.007100438936225148
top notch,55,4,0.007100438936225148
20 minutes,54,4,0.006971340046475601
nice store,54,4,0.006971340046475601
coffee shop,51,4,0.006584043377226956
4 5,50,4,0.006454944487477408
clean store,50,4,0.006454944487477408
nthis location,50,4,0.006454944487477408
decent selection,49,4,0.0063258455977278595
sales person,49,4,0.0063258455977278595
2 hours,48,4,0.006196746707978312
bit pricey,48,4,0.006196746707978312
extremely helpful,48,4,0.006196746707978312
friendly service,48,4,0.006196746707978312
reasonable price,48,4,0.006196746707978312
thrift store,48,4,0.006196746707978312
apple store,47,4,0.006067647818228763
outlet mall,47,4,0.006067647818228763
wide selection,47,4,0.006067647818228763
5 minutes,46,4,0.0059385489284792155
wal mart,46,4,0.0059385489284792155
worth checking,44,4,0.005680351148980119
2 3,43,4,0.005551252259230571
harris teeter,43,4,0.005551252259230571
reasonable prices,43,4,0.005551252259230571
convenient location,42,4,0.005422153369481022
nthis store,42,4,0.005422153369481022
return policy,42,4,0.005422153369481022
wait time,42,4,0.005422153369481022
pleasant experience,41,4,0.005293054479731474
price range,41,4,0.005293054479731474
sales associate,41,4,0.005293054479731474
wedding dress,41,4,0.005293054479731474
birthday cake,40,4,0.005163955589981926
home decor,40,4,0.005163955589981926
video games,40,4,0.005163955589981926
clearance section,39,4,0.005034856700232378
food options,39,4,0.005034856700232378
grocery shopping,39,4,0.005034856700232378
grocery stores,38,4,0.0049057578104828295
live music,38,4,0.0049057578104828295
milk soft,38,4,0.0049057578104828295
nthe food,38,4,0.0049057578104828295
rewards program,38,4,0.0049057578104828295
2 weeks,37,4,0.004776658920733282
4 star,37,4,0.004776658920733282
friendly helpful,37,4,0.004776658920733282
dollar store,36,4,0.004647560030983733
eye exam,36,4,0.004647560030983733
gluten free,36,4,0.004647560030983733
pretty decent,36,4,0.004647560030983733
sales staff,36,4,0.004647560030983733
24 hours,35,4,0.0045184611412341855
dollar tree,35,4,0.0045184611412341855
free parking,35,4,0.0045184611412341855
love coming,35,4,0.0045184611412341855
walking distance,35,4,0.0045184611412341855
food items,34,4,0.004389362251484637
knick knacks,34,4,0.004389362251484637
customer service,605,3,0.14803034010276486
3 stars,192,3,0.04697822363591877
parking lot,145,3,0.03547834597504282
las vegas,138,3,0.03376559823831661
food court,136,3,0.03327624174210913
5 stars,79,3,0.019329581600195742
nthe store,75,3,0.01835086860778077
grocery store,74,3,0.018106190359677025
front desk,72,3,0.017616833863469537
10 minutes,64,3,0.01565940787863959
30 minutes,57,3,0.013946660141913383
home depot,57,3,0.013946660141913383
20 minutes,53,3,0.012967947149498409
15 minutes,52,3,0.012723268901394667
nice selection,52,3,0.012723268901394667
friendly staff,48,3,0.011744555908979692
shopping experience,46,3,0.011255199412772204
3 star,44,3,0.010765842916564718
wal mart,44,3,0.010765842916564718
decent selection,42,3,0.01027648642035723
nthe staff,40,3,0.009787129924149743
credit card,39,3,0.009542451676045999
super friendly,39,3,0.009542451676045999
pretty cool,38,3,0.009297773427942257
shopping center,38,3,0.009297773427942257
1 2,37,3,0.009053095179838513
return policy,37,3,0.009053095179838513
canadian tire,36,3,0.008808416931734769
sales associate,35,3,0.008563738683631025
5 star,34,3,0.008319060435527282
1 star,33,3,0.008074382187423538
sales people,33,3,0.008074382187423538
2 stars,32,3,0.007829703939319794
5 minutes,32,3,0.007829703939319794
weeks ago,32,3,0.007829703939319794
department store,30,3,0.007340347443112307
star rating,30,3,0.007340347443112307
star review,30,3,0.007340347443112307
thrift store,30,3,0.007340347443112307
4 stars,29,3,0.007095669195008564
cell phone,29,3,0.007095669195008564
ice cream,29,3,0.007095669195008564
3 times,28,3,0.0068509909469048206
huge selection,28,3,0.0068509909469048206
store manager,28,3,0.0068509909469048206
cash register,27,3,0.0066063126988010765
dollar tree,27,3,0.0066063126988010765
forever 21,27,3,0.0066063126988010765
fremont street,27,3,0.0066063126988010765
outlet mall,27,3,0.0066063126988010765
pretty decent,27,3,0.0066063126988010765
store credit,27,3,0.0066063126988010765
super nice,26,3,0.006361634450697333
dollar store,25,3,0.006116956202593589
gift shop,25,3,0.006116956202593589
sales associates,25,3,0.006116956202593589
apple store,24,3,0.005872277954489846
gift card,24,3,0.005872277954489846
michael kors,24,3,0.005872277954489846
trader joe's,24,3,0.005872277954489846
2 weeks,23,3,0.005627599706386102
empty handed,23,3,0.005627599706386102
grocery shopping,23,3,0.005627599706386102
months ago,23,3,0.005627599706386102
2 3,22,3,0.005382921458282359
2 hours,22,3,0.005382921458282359
2 people,22,3,0.005382921458282359
nice store,22,3,0.005382921458282359
resort fee,22,3,0.005382921458282359
sales staff,22,3,0.005382921458282359
stop shop,22,3,0.005382921458282359
vegas strip,22,3,0.005382921458282359
wedding dress,22,3,0.005382921458282359
board games,21,3,0.005138243210178615
eye contact,21,3,0.005138243210178615
sales person,21,3,0.005138243210178615
entire store,20,3,0.004893564962074872
grocery stores,20,3,0.004893564962074872
hard time,20,3,0.004893564962074872
price match,20,3,0.004893564962074872
price tag,20,3,0.004893564962074872
3 4,19,3,0.004648886713971128
clean store,19,3,0.004648886713971128
decent prices,19,3,0.004648886713971128
nthe food,19,3,0.004648886713971128
nthis store,19,3,0.004648886713971128
rewards program,19,3,0.004648886713971128
service skills,19,3,0.004648886713971128
super helpful,19,3,0.004648886713971128
2 days,18,3,0.004404208465867384
bad day,18,3,0.004404208465867384
bubble tea,18,3,0.004404208465867384
entire time,18,3,0.004404208465867384
eye exam,18,3,0.004404208465867384
household items,18,3,0.004404208465867384
town square,18,3,0.004404208465867384
unique items,18,3,0.004404208465867384
bad experience,17,3,0.004159530217763641
food options,17,3,0.004159530217763641
gluten free,17,3,0.004159530217763641
customer service,740,4,0.09792245600105862
las vegas,307,4,0.04062458647611486
food court,249,4,0.03294958316792378
parking lot,236,4,0.03122932380574302
5 stars,219,4,0.028979753870583564
4 stars,210,4,0.027788805081381502
friendly staff,203,4,0.026862511578668785
ice cream,170,4,0.02249569935159455
highly recommend,145,4,0.0191875082704777
grocery store,141,4,0.018658197697499008
super friendly,127,4,0.016805610692073574
home depot,125,4,0.016540955405584225
nthe staff,118,4,0.01561466190287151
nthe store,116,4,0.015350006616382162
soft serve,116,4,0.015350006616382162
crack pie,112,4,0.014820696043403468
trader joe's,92,4,0.01217414317850999
huge selection,90,4,0.011909487892020643
shopping center,88,4,0.011644832605531296
cereal milk,87,4,0.011512504962286622
ni love,85,4,0.011247849675797275
nice selection,80,4,0.010586211459573905
clean store,74,4,0.009792245600105862
front desk,74,4,0.009792245600105862
pretty cool,74,4,0.009792245600105862
wide variety,72,4,0.009527590313616514
15 minutes,71,4,0.009395262670371841
super helpful,70,4,0.009262935027127167
board games,69,4,0.009130607383882492
5 star,67,4,0.008865952097393145
10 minutes,66,4,0.008733624454148471
bit pricey,66,4,0.008733624454148471
apple store,65,4,0.008601296810903799
shopping experience,65,4,0.008601296810903799
helpful staff,64,4,0.008468969167659124
reasonable prices,62,4,0.008204313881169776
30 minutes,61,4,0.008071986237925103
super nice,60,4,0.007939658594680429
pretty nice,59,4,0.007807330951435755
20 minutes,58,4,0.007675003308191081
fremont street,58,4,0.007675003308191081
pleasantly surprised,58,4,0.007675003308191081
home decor,57,4,0.007542675664946407
4 5,56,4,0.007410348021701734
coffee shop,56,4,0.007410348021701734
milk bar,56,4,0.007410348021701734
wide selection,56,4,0.007410348021701734
1 2,53,4,0.007013365091967712
nthis store,53,4,0.007013365091967712
top notch,53,4,0.007013365091967712
decent selection,51,4,0.006748709805478364
gift shop,51,4,0.006748709805478364
5 minutes,48,4,0.006351726875744343
birthday cake,48,4,0.006351726875744343
reasonable price,48,4,0.006351726875744343
4 star,47,4,0.006219399232499669
credit card,47,4,0.006219399232499669
nthis location,46,4,0.006087071589254995
love coming,44,4,0.005822416302765648
milk soft,44,4,0.005822416302765648
wait time,44,4,0.005822416302765648
conveniently located,43,4,0.005690088659520974
grocery stores,42,4,0.0055577610162763
super cute,42,4,0.0055577610162763
worth checking,42,4,0.0055577610162763
friendly service,41,4,0.005425433373031626
walking distance,40,4,0.005293105729786952
absolutely love,39,4,0.005160778086542279
nthe prices,39,4,0.005160778086542279
clearance section,38,4,0.005028450443297605
dollar tree,38,4,0.005028450443297605
free parking,38,4,0.005028450443297605
sales people,38,4,0.005028450443297605
store credit,38,4,0.005028450443297605
tj maxx,38,4,0.005028450443297605
food options,37,4,0.004896122800052931
price range,37,4,0.004896122800052931
return policy,37,4,0.004896122800052931
thrift store,37,4,0.004896122800052931
unique items,37,4,0.004896122800052931
1 star,36,4,0.004763795156808257
2 3,36,4,0.004763795156808257
gift card,36,4,0.004763795156808257
nice store,36,4,0.004763795156808257
outlet mall,36,4,0.004763795156808257
parking garage,36,4,0.004763795156808257
sales associates,36,4,0.004763795156808257
star review,36,4,0.004763795156808257
24 hours,35,4,0.004631467513563583
extremely helpful,35,4,0.004631467513563583
grocery shopping,35,4,0.004631467513563583
2 hours,33,4,0.004366812227074236
cactus garden,33,4,0.004366812227074236
convenient location,33,4,0.004366812227074236
friendly helpful,33,4,0.004366812227074236
live music,33,4,0.004366812227074236
pretty clean,33,4,0.004366812227074236
star rating,33,4,0.004366812227074236
store manager,33,4,0.004366812227074236
board game,32,4,0.004234484583829562
customer service,4444,5,0.16513079667063021
highly recommend,2699,5,0.10028983353151011
las vegas,1081,5,0.0401679548156956
super friendly,662,5,0.0245986920332937
friendly staff,535,5,0.01987960760998811
top notch,505,5,0.01876486325802616
5 stars,500,5,0.018579072532699168
extremely helpful,451,5,0.01675832342449465
highly recommended,421,5,0.0156435790725327
love love,389,5,0.014454518430439952
excellent customer,366,5,0.01359988109393579
super helpful,334,5,0.012410820451843043
super nice,302,5,0.011221759809750298
excellent service,298,5,0.011073127229488704
amazing job,292,5,0.010850178359096314
absolutely love,281,5,0.010441438763376932
wedding dress,278,5,0.010329964328180737
engagement ring,276,5,0.01025564803804994
shopping experience,261,5,0.009698275862068966
huge selection,254,5,0.009438168846611177
5 star,237,5,0.008806480380499405
vape shop,236,5,0.008769322235434007
helpful staff,233,5,0.008657847800237812
reasonable price,232,5,0.008620689655172414
nthe staff,230,5,0.008546373365041618
reasonable prices,228,5,0.00847205707491082
garage door,218,5,0.008100475624256837
feel comfortable,217,5,0.008063317479191439
15 minutes,214,5,0.007951843043995243
10 minutes,212,5,0.007877526753864448
knowledgeable staff,203,5,0.007543103448275862
30 minutes,200,5,0.007431629013079667
months ago,195,5,0.007245838287752675
bike shop,193,5,0.0071715219976218785
wonderful experience,193,5,0.0071715219976218785
20 minutes,191,5,0.007097205707491082
friendly service,191,5,0.007097205707491082
home depot,191,5,0.007097205707491082
hair cut,190,5,0.007060047562425684
grocery store,179,5,0.006651307966706302
2 hours,178,5,0.0066141498216409035
sales associate,177,5,0.006576991676575506
amazing customer,175,5,0.006502675386444709
extremely friendly,174,5,0.00646551724137931
eye exam,174,5,0.00646551724137931
sales person,170,5,0.006316884661117717
parking lot,169,5,0.006279726516052318
absolutely amazing,164,5,0.006093935790725327
ni love,163,5,0.0060567776456599285
excellent job,162,5,0.006019619500594531
ni highly,162,5,0.006019619500594531
weeks ago,160,5,0.005945303210463734
local business,159,5,0.005908145065398335
family owned,158,5,0.005870986920332937
extremely knowledgeable,157,5,0.005833828775267539
friendly helpful,157,5,0.005833828775267539
pleasantly surprised,157,5,0.005833828775267539
5 minutes,155,5,0.005759512485136742
store manager,154,5,0.005722354340071343
nthe store,153,5,0.005685196195005945
front desk,150,5,0.00557372175980975
wide variety,150,5,0.00557372175980975
extra mile,142,5,0.005276456599286564
fair price,142,5,0.005276456599286564
iphone 6,141,5,0.005239298454221165
david's bridal,138,5,0.00512782401902497
eye care,138,5,0.00512782401902497
price range,138,5,0.00512782401902497
2 weeks,136,5,0.005053507728894174
amazing experience,133,5,0.0049420332936979785
amazing service,132,5,0.004904875148632581
1 2,131,5,0.004867717003567182
yelp reviews,131,5,0.004867717003567182
bad experience,126,5,0.00468192627824019
apple store,125,5,0.004644768133174792
trader joe's,125,5,0.004644768133174792
food court,122,5,0.004533293697978597
nice selection,122,5,0.004533293697978597
fantastic job,121,5,0.004496135552913199
ice cream,119,5,0.004421819262782402
eye doctor,117,5,0.004347502972651606
pleasant experience,115,5,0.004273186682520809
entire staff,113,5,0.0041988703923900115
awesome job,112,5,0.004161712247324614
sales people,112,5,0.004161712247324614
awesome experience,111,5,0.004124554102259215
mattress firm,110,5,0.004087395957193817
24 hours,109,5,0.004050237812128418
friendly knowledgeable,109,5,0.004050237812128418
2 days,107,5,0.003975921521997622
awesome service,107,5,0.003975921521997622
perfect dress,107,5,0.003975921521997622
incredibly helpful,106,5,0.003938763376932224
wide selection,106,5,0.003938763376932224
phone call,105,5,0.003901605231866825
shopping center,105,5,0.003901605231866825
3 hours,104,5,0.0038644470868014267
credit card,103,5,0.0038272889417360284
nice guy,101,5,0.003752972651605232
quality products,101,5,0.003752972651605232
customer service,812,4,0.10646387832699619
las vegas,299,4,0.03920283204405402
4 stars,227,4,0.029762685197325292
food court,224,4,0.02936934574537826
parking lot,214,4,0.02805821423888816
5 stars,213,4,0.02792710108823915
friendly staff,169,4,0.022158122459682707
grocery store,159,4,0.020846990953192604
highly recommend,152,4,0.019929198898649535
nthe staff,133,4,0.01743804903631834
super friendly,128,4,0.01678248328307329
nthe store,116,4,0.015209125475285171
ice cream,114,4,0.01494689917398715
nice selection,99,4,0.012980201914251999
huge selection,98,4,0.01284908876360299
trader joe's,95,4,0.012455749311655958
home depot,93,4,0.01219352301035794
super nice,88,4,0.011537957257112888
pretty cool,83,4,0.010882391503867838
10 minutes,82,4,0.010751278353218829
shopping experience,82,4,0.010751278353218829
5 star,76,4,0.009964599449324768
shopping center,75,4,0.009833486298675757
helpful staff,73,4,0.009571259997377736
1 2,72,4,0.009440146846728727
thrift store,72,4,0.009440146846728727
front desk,69,4,0.009046807394781697
reasonable prices,68,4,0.008915694244132686
15 minutes,67,4,0.008784581093483677
extremely helpful,67,4,0.008784581093483677
pleasantly surprised,67,4,0.008784581093483677
ni love,66,4,0.008653467942834666
30 minutes,65,4,0.008522354792185657
grocery stores,65,4,0.008522354792185657
wide variety,65,4,0.008522354792185657
gluten free,64,4,0.008391241641536646
sales people,62,4,0.008129015340238625
super helpful,62,4,0.008129015340238625
home decor,60,4,0.007866789038940605
star rating,60,4,0.007866789038940605
top notch,60,4,0.007866789038940605
coffee shop,59,4,0.007735675888291596
5 minutes,58,4,0.0076045627376425855
reasonable price,56,4,0.007342336436344565
decent selection,55,4,0.007211223285695555
town square,55,4,0.007211223285695555
sales associate,54,4,0.007080110135046545
return policy,53,4,0.006948996984397535
bit pricey,52,4,0.006817883833748525
coca cola,52,4,0.006817883833748525
credit card,52,4,0.006817883833748525
knick knacks,51,4,0.006686770683099515
price range,51,4,0.006686770683099515
wide selection,51,4,0.006686770683099515
2 hours,50,4,0.006555657532450505
pretty nice,50,4,0.006555657532450505
sales associates,49,4,0.006424544381801495
love love,48,4,0.006293431231152485
apple store,47,4,0.0061623180805034745
board games,47,4,0.0061623180805034745
conveniently located,47,4,0.0061623180805034745
nthis location,47,4,0.0061623180805034745
20 minutes,46,4,0.006031204929854464
worth checking,46,4,0.006031204929854464
friendly service,45,4,0.005900091779205454
gift shop,45,4,0.005900091779205454
nthis store,45,4,0.005900091779205454
pretty decent,45,4,0.005900091779205454
sam's club,45,4,0.005900091779205454
2 3,44,4,0.005768978628556444
grocery shopping,44,4,0.005768978628556444
sales person,44,4,0.005768978628556444
months ago,42,4,0.005506752327258424
unique items,42,4,0.005506752327258424
wal mart,42,4,0.005506752327258424
2 weeks,41,4,0.005375639176609414
black friday,41,4,0.005375639176609414
downtown summerlin,41,4,0.005375639176609414
michael kors,41,4,0.005375639176609414
nthe prices,41,4,0.005375639176609414
fremont street,40,4,0.005244526025960404
happy hour,40,4,0.005244526025960404
24 hours,39,4,0.005113412875311394
dollar tree,39,4,0.005113412875311394
tj maxx,39,4,0.005113412875311394
clean store,38,4,0.004982299724662384
convenient location,38,4,0.004982299724662384
hair cut,38,4,0.004982299724662384
harris teeter,38,4,0.004982299724662384
live music,38,4,0.004982299724662384
4 star,37,4,0.004851186574013374
trader joes,37,4,0.004851186574013374
weeks ago,37,4,0.004851186574013374
credit cards,36,4,0.0047200734233643635
food items,36,4,0.0047200734233643635
giant eagle,36,4,0.0047200734233643635
gift card,36,4,0.0047200734233643635
star review,36,4,0.0047200734233643635
bad experience,35,4,0.004588960272715353
excellent customer,35,4,0.004588960272715353
customer service,5515,5,0.16551620648259305
highly recommend,3631,5,0.10897358943577432
las vegas,1235,5,0.03706482593037215
super friendly,820,5,0.02460984393757503
friendly staff,715,5,0.02145858343337335
top notch,586,5,0.01758703481392557
5 stars,564,5,0.016926770708283315
highly recommended,549,5,0.016476590636254503
extremely helpful,499,5,0.014975990396158463
excellent customer,457,5,0.01371548619447779
super helpful,448,5,0.013445378151260505
love love,447,5,0.013415366146458583
amazing job,441,5,0.013235294117647059
super nice,426,5,0.012785114045618247
excellent service,423,5,0.012695078031212484
wedding dress,338,5,0.01014405762304922
absolutely love,334,5,0.010024009603841536
reasonable price,330,5,0.009903961584633853
5 star,308,5,0.009243697478991597
30 minutes,293,5,0.008793517406962785
reasonable prices,292,5,0.008763505402160865
engagement ring,290,5,0.008703481392557022
shopping experience,284,5,0.008523409363745498
feel comfortable,271,5,0.008133253301320528
helpful staff,271,5,0.008133253301320528
wonderful experience,268,5,0.008043217286914766
10 minutes,266,5,0.007983193277310924
friendly service,266,5,0.007983193277310924
huge selection,262,5,0.007863145258103242
amazing experience,256,5,0.007683073229291717
15 minutes,249,5,0.0074729891956782715
20 minutes,248,5,0.00744297719087635
home depot,248,5,0.00744297719087635
absolutely amazing,246,5,0.007382953181272509
front desk,246,5,0.007382953181272509
fair price,229,5,0.006872749099639856
amazing customer,227,5,0.006812725090036015
extremely knowledgeable,226,5,0.006782713085234093
moon valley,225,5,0.006752701080432173
knowledgeable staff,221,5,0.0066326530612244895
5 minutes,218,5,0.006542617046818727
nthe staff,217,5,0.006512605042016807
excellent job,214,5,0.006422569027611044
garage door,214,5,0.006422569027611044
eye care,211,5,0.006332533013205282
2 hours,205,5,0.006152460984393758
bike shop,204,5,0.006122448979591836
extremely friendly,204,5,0.006122448979591836
months ago,201,5,0.006032412965186074
eye exam,198,5,0.005942376950780312
ni highly,198,5,0.005942376950780312
amazing service,195,5,0.00585234093637455
grocery store,195,5,0.00585234093637455
