bigram,n,year,star,pec
2 stars,8,2015,3,0.007707129094412331
24 hour,8,2015,3,0.007707129094412331
3 hours,8,2015,3,0.007707129094412331
4 hours,8,2015,3,0.007707129094412331
bad experience,8,2015,3,0.007707129094412331
fair price,8,2015,3,0.007707129094412331
hard time,8,2015,3,0.007707129094412331
months ago,8,2015,3,0.007707129094412331
multiple times,8,2015,3,0.007707129094412331
phone call,8,2015,3,0.007707129094412331
time frame,8,2015,3,0.007707129094412331
3 days,7,2015,3,0.00674373795761079
car wash,7,2015,3,0.00674373795761079
couple times,7,2015,3,0.00674373795761079
decent job,7,2015,3,0.00674373795761079
genius bar,7,2015,3,0.00674373795761079
iphone 6,7,2015,3,0.00674373795761079
pretty cool,7,2015,3,0.00674373795761079
scheduled time,7,2015,3,0.00674373795761079
screen protector,7,2015,3,0.00674373795761079
su vino,7,2015,3,0.00674373795761079
super friendly,7,2015,3,0.00674373795761079
wait time,7,2015,3,0.00674373795761079
water heater,7,2015,3,0.00674373795761079
2 days,6,2015,3,0.005780346820809248
24 hours,6,2015,3,0.005780346820809248
25 minutes,6,2015,3,0.005780346820809248
cardio equipment,6,2015,3,0.005780346820809248
cell phone,6,2015,3,0.005780346820809248
dry cleaned,6,2015,3,0.005780346820809248
entire time,6,2015,3,0.005780346820809248
finally found,6,2015,3,0.005780346820809248
free screen,6,2015,3,0.005780346820809248
half hour,6,2015,3,0.005780346820809248
leave bag,6,2015,3,0.005780346820809248
moving company,6,2015,3,0.005780346820809248
ni received,6,2015,3,0.005780346820809248
nthe staff,6,2015,3,0.005780346820809248
pest control,6,2015,3,0.005780346820809248
phone calls,6,2015,3,0.005780346820809248
previous review,6,2015,3,0.005780346820809248
service call,6,2015,3,0.005780346820809248
star review,6,2015,3,0.005780346820809248
super nice,6,2015,3,0.005780346820809248
washing machine,6,2015,3,0.005780346820809248
weeks ago,6,2015,3,0.005780346820809248
yelp reviews,6,2015,3,0.005780346820809248
2 30,5,2015,3,0.004816955684007707
20 mins,5,2015,3,0.004816955684007707
30 min,5,2015,3,0.004816955684007707
4 5,5,2015,3,0.004816955684007707
6 months,5,2015,3,0.004816955684007707
90 day,5,2015,3,0.004816955684007707
apple products,5,2015,3,0.004816955684007707
bag nme,5,2015,3,0.004816955684007707
change machine,5,2015,3,0.004816955684007707
day warranty,5,2015,3,0.004816955684007707
days ago,5,2015,3,0.004816955684007707
double check,5,2015,3,0.004816955684007707
dress bag,5,2015,3,0.004816955684007707
extremely helpful,5,2015,3,0.004816955684007707
front desk,5,2015,3,0.004816955684007707
future shop,5,2015,3,0.004816955684007707
home depot,5,2015,3,0.004816955684007707
hour wait,5,2015,3,0.004816955684007707
indoor pool,5,2015,3,0.004816955684007707
customer service,164,2018,3,0.1342062193126023
3 stars,58,2018,3,0.04746317512274959
post office,35,2018,3,0.028641571194762683
30 minutes,30,2018,3,0.024549918166939442
las vegas,26,2018,3,0.02127659574468085
5 stars,25,2018,3,0.020458265139116204
