bigram,n,star,pec
cigarette smoke,44,2,0.005017103762827822
half hour,44,2,0.005017103762827822
water park,44,2,0.005017103762827822
2 people,43,2,0.004903078677309008
french toast,43,2,0.004903078677309008
saving grace,43,2,0.004903078677309008
time staying,43,2,0.004903078677309008
wait time,43,2,0.004903078677309008
2 days,42,2,0.004789053591790194
20 mins,42,2,0.004789053591790194
3 hours,42,2,0.004789053591790194
bathroom door,41,2,0.004675028506271379
bed bugs,41,2,0.004675028506271379
breakfast buffet,41,2,0.004675028506271379
circus circus,41,2,0.004675028506271379
convention center,41,2,0.004675028506271379
slow service,41,2,0.004675028506271379
15 min,40,2,0.004561003420752566
25 minutes,40,2,0.004561003420752566
30 mins,40,2,0.004561003420752566
bad service,40,2,0.004561003420752566
bbq sauce,40,2,0.004561003420752566
guest services,40,2,0.004561003420752566
nice hotel,40,2,0.004561003420752566
10 mins,39,2,0.004446978335233751
front desk,1176,2,0.13044925124792014
customer service,564,2,0.06256239600665557
resort fee,339,2,0.037603993344425955
las vegas,316,2,0.03505268996117582
2 stars,279,2,0.030948419301164726
30 minutes,202,2,0.022407099278979478
10 minutes,188,2,0.020854132002218525
15 minutes,178,2,0.019744869661674987
20 minutes,176,2,0.019523017193566278
credit card,156,2,0.017304492512479203
ice cream,143,2,0.015862451469772602
parking lot,137,2,0.015196894065446479
happy hour,122,2,0.01353300055463117
5 minutes,103,2,0.011425402107598447
nthe food,95,2,0.010537992235163616
1 2,94,2,0.010427066001109262
45 minutes,94,2,0.010427066001109262
pulled pork,94,2,0.010427066001109262
desk staff,93,2,0.010316139767054908
hot water,90,2,0.009983361064891847
coffee maker,86,2,0.009539656128674431
saturday night,82,2,0.009095951192457015
5 star,81,2,0.008985024958402662
cigarette smoke,80,2,0.00887409872434831
prime rib,80,2,0.00887409872434831
1 star,78,2,0.008652246256239601
resort fees,77,2,0.008541320022185247
salad bar,77,2,0.008541320022185247
2 star,76,2,0.008430393788130893
motel 6,76,2,0.008430393788130893
star hotel,76,2,0.008430393788130893
3 times,74,2,0.008208541320022186
walking distance,74,2,0.008208541320022186
2 hours,73,2,0.00809761508596783
mandalay bay,72,2,0.007986688851913478
parking garage,64,2,0.007099278979478646
mini bar,63,2,0.006988352745424293
multiple times,63,2,0.006988352745424293
wait staff,63,2,0.006988352745424293
wi fi,63,2,0.006988352745424293
5 stars,62,2,0.006877426511369939
friday night,62,2,0.006877426511369939
poor service,62,2,0.006877426511369939
nthe hotel,61,2,0.006766500277315585
write home,61,2,0.006766500277315585
mini fridge,60,2,0.0066555740432612314
night stay,60,2,0.0066555740432612314
king bed,59,2,0.0065446478092068775
casino floor,57,2,0.00632279534109817
food court,57,2,0.00632279534109817
4 stars,56,2,0.006211869107043816
nthe service,54,2,0.005990016638935108
bbq sauce,53,2,0.005879090404880754
free wifi,53,2,0.005879090404880754
2 nights,52,2,0.005768164170826401
air conditioning,52,2,0.005768164170826401
circus circus,52,2,0.005768164170826401
bathroom door,51,2,0.005657237936772047
planet hollywood,51,2,0.005657237936772047
food quality,50,2,0.005546311702717693
water pressure,50,2,0.005546311702717693
2 people,49,2,0.005435385468663339
3 stars,49,2,0.005435385468663339
bad service,49,2,0.005435385468663339
40 minutes,48,2,0.005324459234608985
guest services,48,2,0.005324459234608985
3 nights,47,2,0.005213533000554631
friendly staff,47,2,0.005213533000554631
half hour,47,2,0.005213533000554631
holiday inn,47,2,0.005213533000554631
4 star,46,2,0.005102606766500277
pretty cool,46,2,0.005102606766500277
time share,46,2,0.005102606766500277
crab legs,45,2,0.004991680532445923
entire time,45,2,0.004991680532445923
hard rock,45,2,0.004991680532445923
hotel casino,45,2,0.004991680532445923
late check,45,2,0.004991680532445923
25 minutes,44,2,0.0048807542983915694
3 days,44,2,0.0048807542983915694
french toast,44,2,0.0048807542983915694
hotel staff,44,2,0.0048807542983915694
mexican food,44,2,0.0048807542983915694
minute wait,44,2,0.0048807542983915694
monte carlo,44,2,0.0048807542983915694
nthe pool,43,2,0.0047698280643372155
shower head,43,2,0.0047698280643372155
slot machines,43,2,0.0047698280643372155
toilet paper,43,2,0.0047698280643372155
cell phone,42,2,0.004658901830282862
nthe staff,42,2,0.004658901830282862
strip view,42,2,0.004658901830282862
air conditioner,41,2,0.004547975596228508
cleaning staff,41,2,0.004547975596228508
star rating,41,2,0.004547975596228508
10 15,40,2,0.004437049362174155
3 hours,40,2,0.004437049362174155
breakfast buffet,40,2,0.004437049362174155
hot tub,40,2,0.004437049362174155
mgm grand,40,2,0.004437049362174155
front desk,3373,1,0.14619452149791956
customer service,2390,1,0.1035887656033287
las vegas,793,1,0.034370665742024964
resort fee,596,1,0.025832177531206656
credit card,541,1,0.023448335644937587
30 minutes,497,1,0.02154126213592233
20 minutes,460,1,0.019937586685159502
10 minutes,450,1,0.01950416088765603
15 minutes,392,1,0.01699029126213592
