bigram,n,year,star,pec
slot machines,71,2018,4,0.0068999028182701655
4 5,68,2018,4,0.006608357628765792
coffee maker,67,2018,4,0.006511175898931001
nthe hotel,66,2018,4,0.00641399416909621
super nice,66,2018,4,0.00641399416909621
food trucks,65,2018,4,0.006316812439261419
sports book,65,2018,4,0.006316812439261419
box office,64,2018,4,0.006219630709426628
nthe casino,64,2018,4,0.006219630709426628
tickets online,64,2018,4,0.006219630709426628
10 minutes,63,2018,4,0.006122448979591836
fun experience,63,2018,4,0.006122448979591836
4 star,62,2018,4,0.006025267249757046
bar food,61,2018,4,0.005928085519922255
monte carlo,61,2018,4,0.005928085519922255
video games,61,2018,4,0.005928085519922255
strip view,60,2018,4,0.0058309037900874635
food truck,59,2018,4,0.005733722060252673
nice hotel,59,2018,4,0.005733722060252673
park mgm,59,2018,4,0.005733722060252673
live band,58,2018,4,0.005636540330417881
people watching,58,2018,4,0.005636540330417881
late night,57,2018,4,0.0055393586005830905
wide variety,57,2018,4,0.0055393586005830905
red rock,56,2018,4,0.005442176870748299
3 hours,55,2018,4,0.005344995140913508
credit card,54,2018,4,0.0052478134110787176
ni love,53,2018,4,0.005150631681243926
nice view,53,2018,4,0.005150631681243926
bit pricey,52,2018,4,0.005053449951409135
coffee shop,52,2018,4,0.005053449951409135
michael jackson,52,2018,4,0.005053449951409135
super cool,52,2018,4,0.005053449951409135
wait staff,52,2018,4,0.005053449951409135
hidden gem,51,2018,4,0.004956268221574344
nice touch,51,2018,4,0.004956268221574344
pretty decent,51,2018,4,0.004956268221574344
super fun,51,2018,4,0.004956268221574344
5 5,49,2018,4,0.004761904761904762
las vegas,431,2017,3,0.06673892846082378
front desk,305,2017,3,0.04722824403840198
3 stars,253,2017,3,0.039176215546608856
customer service,240,2017,3,0.037163208423660575
resort fee,178,2017,3,0.027562712914214926
happy hour,140,2017,3,0.021678538247135337
live music,118,2017,3,0.018271910808299784
30 minutes,107,2017,3,0.016568597088882007
5 stars,102,2017,3,0.015794363580055745
15 minutes,99,2017,3,0.015329823474759988
food court,96,2017,3,0.01486528336946423
10 minutes,94,2017,3,0.014555589965933726
parking lot,94,2017,3,0.014555589965933726
pretty cool,88,2017,3,0.01362650975534221
20 minutes,85,2017,3,0.013161969650046453
gift shop,85,2017,3,0.013161969650046453
mandalay bay,84,2017,3,0.013007122948281201
fremont street,82,2017,3,0.012697429544750697
movie theater,82,2017,3,0.012697429544750697
friday night,77,2017,3,0.011923196035924434
saturday night,75,2017,3,0.01161350263239393
nthe food,73,2017,3,0.011303809228863424
1 2,72,2017,3,0.011148962527098173
3 star,71,2017,3,0.01099411582533292
food options,70,2017,3,0.010839269123567669
ice cream,70,2017,3,0.010839269123567669
prime rib,69,2017,3,0.010684422421802415
free parking,67,2017,3,0.010374729018271911
parking garage,66,2017,3,0.010219882316506659
casino floor,65,2017,3,0.010065035614741405
monte carlo,61,2017,3,0.009445648807680396
5 star,58,2017,3,0.00898110870238464
dance floor,58,2017,3,0.00898110870238464
resort fees,58,2017,3,0.00898110870238464
coffee maker,56,2017,3,0.008671415298854134
hard rock,56,2017,3,0.008671415298854134
vegas strip,56,2017,3,0.008671415298854134
2 stars,53,2017,3,0.008206875193558377
circus circus,53,2017,3,0.008206875193558377
mini fridge,53,2017,3,0.008206875193558377
arcade games,52,2017,3,0.008052028491793125
hotel casino,51,2017,3,0.007897181790027873
late night,51,2017,3,0.007897181790027873
nthe casino,51,2017,3,0.007897181790027873
2 hours,50,2017,3,0.00774233508826262
4 stars,50,2017,3,0.00774233508826262
friendly staff,49,2017,3,0.007587488386497368
nthe hotel,49,2017,3,0.007587488386497368
pretty decent,49,2017,3,0.007587488386497368
slot machines,49,2017,3,0.007587488386497368
5 minutes,47,2017,3,0.007277794982966863
mgm grand,47,2017,3,0.007277794982966863
table games,47,2017,3,0.007277794982966863
fried chicken,46,2017,3,0.00712294828120161
super friendly,45,2017,3,0.006968101579436358
45 minutes,44,2017,3,0.006813254877671105
cirque du,44,2017,3,0.006813254877671105
du soleil,44,2017,3,0.006813254877671105
bowling alley,43,2017,3,0.0066584081759058535
multiple times,42,2017,3,0.006503561474140601
nthe staff,42,2017,3,0.006503561474140601
wait staff,42,2017,3,0.006503561474140601
bar food,41,2017,3,0.006348714772375349
beer selection,41,2017,3,0.006348714772375349
walking distance,41,2017,3,0.006348714772375349
pretty nice,40,2017,3,0.006193868070610096
planet hollywood,39,2017,3,0.006039021368844844
sports book,39,2017,3,0.006039021368844844
box office,38,2017,3,0.005884174667079591
half hour,38,2017,3,0.005884174667079591
highly recommend,38,2017,3,0.005884174667079591
hot water,38,2017,3,0.005884174667079591
mini bar,38,2017,3,0.005884174667079591
nice hotel,38,2017,3,0.005884174667079591
video games,38,2017,3,0.005884174667079591
3 times,37,2017,3,0.005729327965314339
crab legs,37,2017,3,0.005729327965314339
1 star,36,2017,3,0.005574481263549086
credit card,36,2017,3,0.005574481263549086
time staying,36,2017,3,0.005574481263549086
security guard,34,2017,3,0.0052647878600185815
super nice,34,2017,3,0.0052647878600185815
2 3,33,2017,3,0.0051099411582533295
24 hours,33,2017,3,0.0051099411582533295
night stay,33,2017,3,0.0051099411582533295
star review,33,2017,3,0.0051099411582533295
live band,32,2017,3,0.004955094456488077
parking structure,32,2017,3,0.004955094456488077
sound system,32,2017,3,0.004955094456488077
3 4,31,2017,3,0.004800247754722825
birthday party,31,2017,3,0.004800247754722825
cigarette smoke,31,2017,3,0.004800247754722825
coffee shop,31,2017,3,0.004800247754722825
concession stand,31,2017,3,0.004800247754722825
decent food,31,2017,3,0.004800247754722825
family friendly,31,2017,3,0.004800247754722825
water pressure,31,2017,3,0.004800247754722825
wi fi,31,2017,3,0.004800247754722825
board games,30,2017,3,0.004645401052957572
kid friendly,30,2017,3,0.004645401052957572
front desk,1524,2016,1,0.10943558810857389
customer service,1342,2016,1,0.09636650868878358
las vegas,645,2016,1,0.04631624299870745
resort fee,480,2016,1,0.034467901766479965
30 minutes,343,2016,1,0.024630188137297143
20 minutes,293,2016,1,0.021039781703288813
10 minutes,280,2016,1,0.020106276030446648
credit card,279,2016,1,0.02003446790176648
2 hours,253,2016,1,0.018167456556082148
15 minutes,246,2016,1,0.017664799655320983
worst experience,222,2016,1,0.015941404566996983
worst hotel,206,2016,1,0.014792474508114318
45 minutes,196,2016,1,0.014074393221312653
resort fees,176,2016,1,0.01263823064770932
1 star,173,2016,1,0.01242280626166882
security guard,168,2016,1,0.012063765618267988
parking lot,158,2016,1,0.011345684331466321
horrible experience,154,2016,1,0.011058451816745656
5 minutes,148,2016,1,0.010627603044664657
hot water,148,2016,1,0.010627603044664657
mandalay bay,141,2016,1,0.010124946143903489
bed bugs,135,2016,1,0.00969409737182249
1 2,128,2016,1,0.009191440471061324
bad experience,126,2016,1,0.00904782421370099
circus circus,119,2016,1,0.008545167312939824
3 times,117,2016,1,0.00840155105557949
extremely rude,117,2016,1,0.00840155105557949
motel 6,117,2016,1,0.00840155105557949
3 hours,111,2016,1,0.007970702283498492
horrible service,111,2016,1,0.007970702283498492
worst service,109,2016,1,0.007827086026138158
monte carlo,108,2016,1,0.007755277897457992
terrible service,103,2016,1,0.007396237254057159
king bed,99,2016,1,0.0071090047393364926
saturday night,99,2016,1,0.0071090047393364926
guest services,98,2016,1,0.007037196610656327
worst customer,97,2016,1,0.00696538848197616
horrible customer,96,2016,1,0.006893580353295993
5 star,94,2016,1,0.00674996409593566
multiple times,94,2016,1,0.00674996409593566
0 stars,93,2016,1,0.0066781559672554934
bad service,92,2016,1,0.006606347838575327
box office,92,2016,1,0.006606347838575327
friday night,92,2016,1,0.006606347838575327
1 hour,91,2016,1,0.00653453970989516
hotel manager,90,2016,1,0.006462731581214994
parking garage,89,2016,1,0.006390923452534827
3 days,88,2016,1,0.00631911532385466
2 days,87,2016,1,0.0062473071951744934
coffee maker,86,2016,1,0.0061754990664943275
poor service,86,2016,1,0.0061754990664943275
40 minutes,85,2016,1,0.006103690937814161
months ago,84,2016,1,0.006031882809133994
happy hour,83,2016,1,0.005960074680453827
planet hollywood,81,2016,1,0.005816458423093494
30 mins,80,2016,1,0.0057446502944133275
night stay,78,2016,1,0.005601034037052995
house keeping,77,2016,1,0.005529225908372828
valet parking,77,2016,1,0.005529225908372828
30 min,75,2016,1,0.005385609651012494
terrible experience,75,2016,1,0.005385609651012494
star hotel,74,2016,1,0.005313801522332328
strip view,73,2016,1,0.0052419933936521616
time share,73,2016,1,0.0052419933936521616
5 stars,72,2016,1,0.005170185264971995
phone call,72,2016,1,0.005170185264971995
poor customer,72,2016,1,0.005170185264971995
entire time,71,2016,1,0.005098377136291828
late check,69,2016,1,0.004954760878931495
ten minutes,69,2016,1,0.004954760878931495
security guards,67,2016,1,0.0048111446215711616
air conditioning,66,2016,1,0.004739336492890996
cell phone,66,2016,1,0.004739336492890996
golden nugget,66,2016,1,0.004739336492890996
risk management,66,2016,1,0.004739336492890996
wait staff,65,2016,1,0.004667528364210829
2 nights,64,2016,1,0.004595720235530662
3 nights,64,2016,1,0.004595720235530662
4 times,64,2016,1,0.004595720235530662
hard rock,64,2016,1,0.004595720235530662
mini bar,64,2016,1,0.004595720235530662
story short,64,2016,1,0.004595720235530662
cigarette smoke,63,2016,1,0.004523912106850495
movie theater,63,2016,1,0.004523912106850495
pit boss,63,2016,1,0.004523912106850495
queen beds,63,2016,1,0.004523912106850495
toilet paper,63,2016,1,0.004523912106850495
desk manager,61,2016,1,0.0043802958494901624
food poisoning,60,2016,1,0.004308487720809996
mgm grand,60,2016,1,0.004308487720809996
guest list,59,2016,1,0.004236679592129829
dance floor,58,2016,1,0.004164871463449663
king size,58,2016,1,0.004164871463449663
negative stars,58,2016,1,0.004164871463449663
hotel staff,57,2016,1,0.004093063334769496
rude staff,57,2016,1,0.004093063334769496
time staying,57,2016,1,0.004093063334769496
20 mins,56,2016,1,0.004021255206089329
hotel casino,56,2016,1,0.004021255206089329
2 queen,55,2016,1,0.0039494470774091624
front desk,1593,2017,1,0.10824216892029626
customer service,1490,2017,1,0.10124345994428212
las vegas,633,2017,1,0.04301148331861113
resort fee,483,2017,1,0.03281918869334783
30 minutes,400,2017,1,0.02717945233403547
20 minutes,359,2017,1,0.024393558469796833
credit card,342,2017,1,0.023238431745600325
15 minutes,315,2017,1,0.02140381871305293
10 minutes,266,2017,1,0.018074335802133586
worst experience,253,2017,1,0.017191003601277434
worst hotel,236,2017,1,0.016035876877080926
resort fees,211,2017,1,0.01433716110620371
2 hours,209,2017,1,0.014201263844533532
1 star,196,2017,1,0.01331793164367738
45 minutes,187,2017,1,0.012706393966161581
horrible experience,175,2017,1,0.011891010396140518
monte carlo,160,2017,1,0.010871780933614187
security guard,159,2017,1,0.0108038323027791
extremely rude,156,2017,1,0.010599986410273833
bad experience,154,2017,1,0.010464089148603656
5 minutes,152,2017,1,0.010328191886933479
hot water,147,2017,1,0.009988448732758035
bed bugs,145,2017,1,0.009852551471087857
mandalay bay,144,2017,1,0.009784602840252768
1 2,139,2017,1,0.009444859686077325
parking lot,139,2017,1,0.009444859686077325
3 times,135,2017,1,0.00917306516273697
guest services,123,2017,1,0.008357681592715906
worst customer,121,2017,1,0.00822178433104573
circus circus,116,2017,1,0.007882041176870287
multiple times,114,2017,1,0.007746143915200109
saturday night,112,2017,1,0.007610246653529932
horrible service,108,2017,1,0.007338452130189577
0 stars,107,2017,1,0.007270503499354488
3 hours,106,2017,1,0.0072025548685193995
motel 6,106,2017,1,0.0072025548685193995
poor customer,100,2017,1,0.006794863083508867
house keeping,97,2017,1,0.006591017191003601
3 days,96,2017,1,0.006523068560168512
friday night,96,2017,1,0.006523068560168512
parking garage,96,2017,1,0.006523068560168512
terrible service,96,2017,1,0.006523068560168512
worst service,96,2017,1,0.006523068560168512
bad service,94,2017,1,0.006387171298498335
movie theater,94,2017,1,0.006387171298498335
40 minutes,91,2017,1,0.006183325405993069
terrible experience,90,2017,1,0.006115376775157981
coffee maker,87,2017,1,0.005911530882652715
1 hour,86,2017,1,0.005843582251817626
security guards,85,2017,1,0.005775633620982538
extremely disappointed,83,2017,1,0.00563973635931236
happy hour,83,2017,1,0.00563973635931236
2 days,81,2017,1,0.0055038390976421825
planet hollywood,80,2017,1,0.0054358904668070935
poor service,80,2017,1,0.0054358904668070935
night stay,79,2017,1,0.005367941835972005
horrible customer,78,2017,1,0.005299993205136916
months ago,77,2017,1,0.005232044574301828
wait staff,77,2017,1,0.005232044574301828
golden nugget,76,2017,1,0.005164095943466739
2 nights,73,2017,1,0.004960250050961473
late check,73,2017,1,0.004960250050961473
toilet paper,73,2017,1,0.004960250050961473
5 star,72,2017,1,0.004892301420126384
birthday party,72,2017,1,0.004892301420126384
entire time,72,2017,1,0.004892301420126384
box office,71,2017,1,0.004824352789291296
20 mins,69,2017,1,0.004688455527621118
30 min,69,2017,1,0.004688455527621118
guest list,69,2017,1,0.004688455527621118
rude staff,69,2017,1,0.004688455527621118
3 nights,68,2017,1,0.00462050689678603
30 pm,67,2017,1,0.004552558265950941
air conditioning,67,2017,1,0.004552558265950941
ice cream,67,2017,1,0.004552558265950941
king bed,67,2017,1,0.004552558265950941
terrible customer,67,2017,1,0.004552558265950941
5 stars,66,2017,1,0.004484609635115853
nthe food,66,2017,1,0.004484609635115853
star hotel,66,2017,1,0.004484609635115853
half hour,65,2017,1,0.004416661004280764
hard rock,65,2017,1,0.004416661004280764
25 minutes,64,2017,1,0.004348712373445675
4 hours,64,2017,1,0.004348712373445675
desk manager,64,2017,1,0.004348712373445675
eye contact,64,2017,1,0.004348712373445675
mini fridge,64,2017,1,0.004348712373445675
hotel staff,63,2017,1,0.004280763742610587
phone call,63,2017,1,0.004280763742610587
mgm grand,62,2017,1,0.004212815111775498
10 15,61,2017,1,0.004144866480940409
30 mins,61,2017,1,0.004144866480940409
desk staff,61,2017,1,0.004144866480940409
hotel experience,61,2017,1,0.004144866480940409
hotel manager,61,2017,1,0.004144866480940409
prime rib,61,2017,1,0.004144866480940409
time staying,61,2017,1,0.004144866480940409
2 people,60,2017,1,0.0040769178501053206
bed bug,60,2017,1,0.0040769178501053206
bought tickets,60,2017,1,0.0040769178501053206
las vegas,364,2016,3,0.05349008082292432
front desk,311,2016,3,0.04570168993387215
3 stars,249,2016,3,0.03659074210139603
customer service,226,2016,3,0.03321087435709037
resort fee,204,2016,3,0.029977957384276267
happy hour,147,2016,3,0.021601763409257898
5 stars,123,2016,3,0.01807494489346069
live music,121,2016,3,0.01778104335047759
30 minutes,119,2016,3,0.01748714180749449
hot chocolate,114,2016,3,0.016752387950036737
ice cream,109,2016,3,0.016017634092578985
mandalay bay,108,2016,3,0.015870683321087434
food court,107,2016,3,0.015723732549595887
nthe food,102,2016,3,0.014988978692138133
parking lot,102,2016,3,0.014988978692138133
frozen hot,98,2016,3,0.014401175606171933
pretty cool,94,2016,3,0.013813372520205732
15 minutes,91,2016,3,0.01337252020573108
resort fees,88,2016,3,0.012931667891256429
saturday night,86,2016,3,0.012637766348273329
20 minutes,84,2016,3,0.012343864805290228
fremont street,83,2016,3,0.012196914033798677
monte carlo,79,2016,3,0.011609110947832476
5 star,77,2016,3,0.011315209404849376
10 minutes,76,2016,3,0.011168258633357825
casino floor,75,2016,3,0.011021307861866276
vegas strip,75,2016,3,0.011021307861866276
friday night,72,2016,3,0.010580455547391624
3 star,67,2016,3,0.009845701689933872
prime rib,67,2016,3,0.009845701689933872
arcade games,66,2016,3,0.009698750918442321
food options,63,2016,3,0.009257898603967672
gift shop,63,2016,3,0.009257898603967672
45 minutes,62,2016,3,0.00911094783247612
movie theater,61,2016,3,0.00896399706098457
beer selection,60,2016,3,0.00881704628949302
coffee maker,60,2016,3,0.00881704628949302
2 hours,59,2016,3,0.008670095518001469
nthe casino,59,2016,3,0.008670095518001469
1 2,57,2016,3,0.008376193975018369
dance floor,57,2016,3,0.008376193975018369
nice hotel,56,2016,3,0.00822924320352682
slot machines,56,2016,3,0.00822924320352682
highly recommend,55,2016,3,0.008082292432035268
planet hollywood,55,2016,3,0.008082292432035268
wait staff,55,2016,3,0.008082292432035268
cirque du,54,2016,3,0.007935341660543717
friendly staff,54,2016,3,0.007935341660543717
pretty nice,52,2016,3,0.007641440117560617
1 star,50,2016,3,0.0073475385745775165
2 stars,50,2016,3,0.0073475385745775165
credit card,50,2016,3,0.0073475385745775165
walking distance,50,2016,3,0.0073475385745775165
5 minutes,49,2016,3,0.007200587803085966
du soleil,49,2016,3,0.007200587803085966
parking garage,49,2016,3,0.007200587803085966
strip view,49,2016,3,0.007200587803085966
concession stand,46,2016,3,0.006759735488611315
hard rock,45,2016,3,0.006612784717119765
hotel casino,45,2016,3,0.006612784717119765
mgm grand,45,2016,3,0.006612784717119765
crab legs,43,2016,3,0.006318883174136664
nthe hotel,42,2016,3,0.006171932402645114
3 times,41,2016,3,0.006024981631153564
king bed,41,2016,3,0.006024981631153564
star review,40,2016,3,0.005878030859662013
super friendly,40,2016,3,0.005878030859662013
bar food,39,2016,3,0.005731080088170463
fried chicken,39,2016,3,0.005731080088170463
coffee shop,38,2016,3,0.0055841293166789124
hot water,38,2016,3,0.0055841293166789124
mini fridge,38,2016,3,0.0055841293166789124
nthe pool,38,2016,3,0.0055841293166789124
pretty decent,38,2016,3,0.0055841293166789124
bowling alley,37,2016,3,0.005437178545187362
free parking,37,2016,3,0.005437178545187362
4 stars,36,2016,3,0.005290227773695812
cigarette smoke,36,2016,3,0.005290227773695812
reclining seats,36,2016,3,0.005290227773695812
sports book,36,2016,3,0.005290227773695812
table games,36,2016,3,0.005290227773695812
top notch,36,2016,3,0.005290227773695812
2 3,35,2016,3,0.005143277002204262
2 people,35,2016,3,0.005143277002204262
hot dog,35,2016,3,0.005143277002204262
nthe staff,35,2016,3,0.005143277002204262
free wifi,34,2016,3,0.004996326230712712
late night,34,2016,3,0.004996326230712712
mashed potatoes,34,2016,3,0.004996326230712712
multiple times,34,2016,3,0.004996326230712712
nice view,34,2016,3,0.004996326230712712
nthe service,34,2016,3,0.004996326230712712
queen beds,34,2016,3,0.004996326230712712
2 queen,33,2016,3,0.004849375459221161
time staying,33,2016,3,0.004849375459221161
circus circus,32,2016,3,0.00470242468772961
fun time,32,2016,3,0.00470242468772961
3 hours,31,2016,3,0.00455547391623806
half hour,31,2016,3,0.00455547391623806
night stay,31,2016,3,0.00455547391623806
las vegas,823,2015,4,0.0699473057963624
front desk,350,2015,4,0.029746727859935408
happy hour,335,2015,4,0.028471868094509602
5 stars,317,2015,4,0.02694203637599864
live music,302,2015,4,0.02566717661057284
4 stars,291,2015,4,0.024732279449260583
customer service,276,2015,4,0.023457419683834777
highly recommend,267,2015,4,0.022692503824579296
resort fee,215,2015,4,0.018272989971103177
pleasantly surprised,180,2015,4,0.015298317185109638
pretty cool,179,2015,4,0.01521332653408125
food court,173,2015,4,0.014703382627910929
ice cream,168,2015,4,0.014278429372768995
friendly staff,167,2015,4,0.01419343872174061
movie theater,162,2015,4,0.013768485466598673
parking lot,149,2015,4,0.012663607003229644
30 minutes,141,2015,4,0.01198368179500255
dance floor,139,2015,4,0.011813700492945776
gift shop,139,2015,4,0.011813700492945776
fremont street,136,2015,4,0.011558728539860615
food options,133,2015,4,0.011303756586775454
cirque du,129,2015,4,0.010963793982661908
friday night,126,2015,4,0.010708822029576747
beer selection,124,2015,4,0.010538840727519972
prime rib,122,2015,4,0.010368859425463199
du soleil,121,2015,4,0.010283868774434813
top notch,120,2015,4,0.010198878123406425
saturday night,118,2015,4,0.010028896821349652
casino floor,117,2015,4,0.009943906170321265
15 minutes,116,2015,4,0.009858915519292877
mandalay bay,116,2015,4,0.009858915519292877
vegas strip,115,2015,4,0.009773924868264491
hot dog,113,2015,4,0.009603943566207716
5 star,112,2015,4,0.00951895291517933
bowling alley,111,2015,4,0.009433962264150943
hot chocolate,108,2015,4,0.009178990311065782
nthe food,108,2015,4,0.009178990311065782
1 2,106,2015,4,0.009009009009009009
walking distance,102,2015,4,0.008669046404895462
nthe staff,96,2015,4,0.00815910249872514
10 minutes,94,2015,4,0.007989121196668366
hip hop,94,2015,4,0.007989121196668366
hard rock,93,2015,4,0.00790413054563998
hot dogs,93,2015,4,0.00790413054563998
nthe hotel,93,2015,4,0.00790413054563998
pretty nice,93,2015,4,0.00790413054563998
nthe casino,92,2015,4,0.007819139894611592
people watching,91,2015,4,0.007734149243583206
20 minutes,89,2015,4,0.0075641679415264325
family friendly,89,2015,4,0.0075641679415264325
monte carlo,89,2015,4,0.0075641679415264325
slot machines,87,2015,4,0.007394186639469658
bit pricey,86,2015,4,0.007309195988441272
coffee shop,86,2015,4,0.007309195988441272
nice hotel,86,2015,4,0.007309195988441272
bad seat,85,2015,4,0.007224205337412885
late night,85,2015,4,0.007224205337412885
2 hours,84,2015,4,0.0071392146863844975
date night,84,2015,4,0.0071392146863844975
parking garage,83,2015,4,0.007054224035356111
super nice,83,2015,4,0.007054224035356111
planet hollywood,82,2015,4,0.006969233384327724
sports book,82,2015,4,0.006969233384327724
super friendly,82,2015,4,0.006969233384327724
circus circus,81,2015,4,0.006884242733299337
pretty decent,81,2015,4,0.006884242733299337
dive bar,79,2015,4,0.006714261431242563
fun time,79,2015,4,0.006714261431242563
strip view,79,2015,4,0.006714261431242563
hotel casino,78,2015,4,0.006629270780214177
wait staff,77,2015,4,0.006544280129185789
bar food,76,2015,4,0.0064592894781574026
frozen hot,76,2015,4,0.0064592894781574026
5 minutes,75,2015,4,0.006374298827129016
live band,75,2015,4,0.006374298827129016
arcade games,73,2015,4,0.006204317525072242
4 star,72,2015,4,0.006119326874043855
nice touch,69,2015,4,0.005864354920958694
fried chicken,68,2015,4,0.005779364269930308
board games,67,2015,4,0.005694373618901921
box office,67,2015,4,0.005694373618901921
movie theatre,67,2015,4,0.005694373618901921
nthe pool,66,2015,4,0.0056093829678735335
flat screen,65,2015,4,0.005524392316845147
table games,65,2015,4,0.005524392316845147
caesars palace,63,2015,4,0.0053544110147883735
crab legs,63,2015,4,0.0053544110147883735
free parking,62,2015,4,0.005269420363759986
sound system,62,2015,4,0.005269420363759986
half hour,61,2015,4,0.005184429712731599
nice view,61,2015,4,0.005184429712731599
front row,60,2015,4,0.005099439061703213
mgm grand,60,2015,4,0.005099439061703213
mini bar,60,2015,4,0.005099439061703213
valet parking,60,2015,4,0.005099439061703213
ferris wheel,59,2015,4,0.005014448410674826
red rock,59,2015,4,0.005014448410674826
45 minutes,58,2015,4,0.004929457759646439
king bed,58,2015,4,0.004929457759646439
laser tag,58,2015,4,0.004929457759646439
las vegas,734,2016,4,0.06631131990243021
front desk,375,2016,4,0.03387839913271298
live music,310,2016,4,0.028006143283042732
4 stars,302,2016,4,0.027283404101544857
5 stars,290,2016,4,0.02619929532929804
happy hour,266,2016,4,0.02403107778480441
highly recommend,262,2016,4,0.02366970819405547
customer service,253,2016,4,0.022856626614870357
pretty cool,202,2016,4,0.018249164332821394
parking lot,180,2016,4,0.01626163158370223
pleasantly surprised,178,2016,4,0.016080946788327763
friendly staff,168,2016,4,0.015177522811455416
resort fee,167,2016,4,0.015087180413768182
movie theater,160,2016,4,0.01445478362995754
ice cream,153,2016,4,0.013822386846146896
food court,151,2016,4,0.013641702050772428
gift shop,135,2016,4,0.012196223687776673
saturday night,134,2016,4,0.01210588129008944
mandalay bay,133,2016,4,0.012015538892402205
5 star,132,2016,4,0.01192519649471497
dance floor,131,2016,4,0.011834854097027735
food options,126,2016,4,0.011383142108591562
hot chocolate,126,2016,4,0.011383142108591562
nthe food,126,2016,4,0.011383142108591562
30 minutes,121,2016,4,0.01093143012015539
super friendly,120,2016,4,0.010841087722468154
casino floor,117,2016,4,0.01057006052940645
arcade games,112,2016,4,0.010118348540970276
fremont street,108,2016,4,0.009756978950221339
friday night,108,2016,4,0.009756978950221339
beer selection,106,2016,4,0.009576294154846869
15 minutes,104,2016,4,0.0093956093594724
parking garage,102,2016,4,0.009214924564097931
1 2,99,2016,4,0.008943897371036227
bowling alley,99,2016,4,0.008943897371036227
prime rib,99,2016,4,0.008943897371036227
hotel casino,98,2016,4,0.008853554973348993
vegas strip,98,2016,4,0.008853554973348993
top notch,91,2016,4,0.00822115818953835
frozen hot,90,2016,4,0.008130815791851115
walking distance,89,2016,4,0.008040473394163881
10 minutes,87,2016,4,0.007859788598789412
nthe staff,86,2016,4,0.007769446201102178
bad seat,85,2016,4,0.007679103803414943
date night,85,2016,4,0.007679103803414943
pretty nice,85,2016,4,0.007679103803414943
slot machines,85,2016,4,0.007679103803414943
20 minutes,84,2016,4,0.007588761405727708
cirque du,83,2016,4,0.007498419008040474
late night,83,2016,4,0.007498419008040474
2 hours,82,2016,4,0.007408076610353239
45 minutes,81,2016,4,0.007317734212666004
hot dog,81,2016,4,0.007317734212666004
time staying,81,2016,4,0.007317734212666004
monte carlo,80,2016,4,0.00722739181497877
board games,79,2016,4,0.007137049417291535
du soleil,78,2016,4,0.0070467070196043
nthe casino,78,2016,4,0.0070467070196043
planet hollywood,77,2016,4,0.006956364621917066
strip view,77,2016,4,0.006956364621917066
family friendly,76,2016,4,0.006866022224229831
people watching,76,2016,4,0.006866022224229831
super nice,74,2016,4,0.006685337428855362
hip hop,73,2016,4,0.006594995031168127
sound system,73,2016,4,0.006594995031168127
free parking,72,2016,4,0.006504652633480892
fun time,72,2016,4,0.006504652633480892
circus circus,71,2016,4,0.006414310235793658
craft beer,70,2016,4,0.0063239678381064235
hard rock,70,2016,4,0.0063239678381064235
box office,68,2016,4,0.0061432830427319545
bit pricey,67,2016,4,0.00605294064504472
nice hotel,67,2016,4,0.00605294064504472
live band,66,2016,4,0.005962598247357485
bar food,65,2016,4,0.005872255849670251
hot dogs,65,2016,4,0.005872255849670251
nthe hotel,65,2016,4,0.005872255849670251
red rock,65,2016,4,0.005872255849670251
spring training,65,2016,4,0.005872255849670251
4 star,64,2016,4,0.005781913451983016
wait staff,64,2016,4,0.005781913451983016
fried chicken,63,2016,4,0.005691571054295781
concession stand,62,2016,4,0.005601228656608547
resort fees,61,2016,4,0.005510886258921312
sports book,61,2016,4,0.005510886258921312
table games,61,2016,4,0.005510886258921312
bottle service,60,2016,4,0.005420543861234077
movie theatre,60,2016,4,0.005420543861234077
dive bar,58,2016,4,0.005239859065859608
video games,58,2016,4,0.005239859065859608
worth checking,58,2016,4,0.005239859065859608
4 5,57,2016,4,0.005149516668172373
5 minutes,57,2016,4,0.005149516668172373
crab legs,57,2016,4,0.005149516668172373
mini fridge,57,2016,4,0.005149516668172373
tickets online,57,2016,4,0.005149516668172373
totally worth,57,2016,4,0.005149516668172373
laser tag,56,2016,4,0.005059174270485138
reclining seats,55,2016,4,0.004968831872797904
3 hours,54,2016,4,0.004878489475110669
front desk,526,2017,2,0.0863144076140466
customer service,347,2017,2,0.05694125369215622
resort fee,289,2017,2,0.04742369543813587
las vegas,237,2017,2,0.03889071217591073
2 stars,231,2017,2,0.03790613718411552
20 minutes,152,2017,2,0.024942566458811946
10 minutes,146,2017,2,0.02395799146701674
30 minutes,141,2017,2,0.023137512307187396
15 minutes,132,2017,2,0.021660649819494584
parking lot,98,2017,2,0.01608139153265507
resort fees,96,2017,2,0.015753199868723335
2 hours,80,2017,2,0.013127666557269446
credit card,80,2017,2,0.013127666557269446
45 minutes,79,2017,2,0.012963570725303577
saturday night,71,2017,2,0.011650804069576633
5 minutes,69,2017,2,0.011322612405644897
friday night,69,2017,2,0.011322612405644897
1 2,66,2017,2,0.010830324909747292
coffee maker,66,2017,2,0.010830324909747292
happy hour,65,2017,2,0.010666229077781425
wait staff,62,2017,2,0.01017394158188382
monte carlo,61,2017,2,0.010009845749917952
circus circus,59,2017,2,0.009681654085986216
mini fridge,58,2017,2,0.009517558254020347
2 star,57,2017,2,0.00935346242205448
