bigram,n,year,star,pec
front desk,11,2015,2,0.024282560706401765
debit card,10,2015,2,0.02207505518763797
oil change,10,2015,2,0.02207505518763797
15 minutes,9,2015,2,0.019867549668874173
2 tellers,9,2015,2,0.019867549668874173
20 minutes,9,2015,2,0.019867549668874173
10 minutes,8,2015,2,0.017660044150110375
30 minutes,8,2015,2,0.017660044150110375
service fee,8,2015,2,0.017660044150110375
personal banker,7,2015,2,0.01545253863134658
1 teller,6,2015,2,0.013245033112582781
2 stars,6,2015,2,0.013245033112582781
business account,6,2015,2,0.013245033112582781
phone call,6,2015,2,0.013245033112582781
service department,6,2015,2,0.013245033112582781
business days,5,2015,2,0.011037527593818985
chase bank,5,2015,2,0.011037527593818985
late fee,5,2015,2,0.011037527593818985
loan officer,5,2015,2,0.011037527593818985
months ago,5,2015,2,0.011037527593818985
safeguard insurance,5,2015,2,0.011037527593818985
wait times,5,2015,2,0.011037527593818985
10 people,4,2015,2,0.008830022075055188
45 minutes,4,2015,2,0.008830022075055188
5 minutes,4,2015,2,0.008830022075055188
5 times,4,2015,2,0.008830022075055188
blah blah,4,2015,2,0.008830022075055188
bullion coins,4,2015,2,0.008830022075055188
business accounts,4,2015,2,0.008830022075055188
cash deposits,4,2015,2,0.008830022075055188
cell phone,4,2015,2,0.008830022075055188
checking account,4,2015,2,0.008830022075055188
driver's license,4,2015,2,0.008830022075055188
escalation team,4,2015,2,0.008830022075055188
free drinks,4,2015,2,0.008830022075055188
health insurance,4,2015,2,0.008830022075055188
insurance agent,4,2015,2,0.008830022075055188
lesson learned,4,2015,2,0.008830022075055188
move money,4,2015,2,0.008830022075055188
online banking,4,2015,2,0.008830022075055188
single time,4,2015,2,0.008830022075055188
travel agent,4,2015,2,0.008830022075055188
weeks ago,4,2015,2,0.008830022075055188
1 person,3,2015,2,0.006622516556291391
2 days,3,2015,2,0.006622516556291391
2 weeks,3,2015,2,0.006622516556291391
25 minutes,3,2015,2,0.006622516556291391
3 weeks,3,2015,2,0.006622516556291391
30 days,3,2015,2,0.006622516556291391
5 business,3,2015,2,0.006622516556291391
5 days,3,2015,2,0.006622516556291391
8 people,3,2015,2,0.006622516556291391
auto care,3,2015,2,0.006622516556291391
automated phone,3,2015,2,0.006622516556291391
bad customer,3,2015,2,0.006622516556291391
branch manager,3,2015,2,0.006622516556291391
business banking,3,2015,2,0.006622516556291391
credit unions,3,2015,2,0.006622516556291391
email address,3,2015,2,0.006622516556291391
extremely slow,3,2015,2,0.006622516556291391
findlay toyota,3,2015,2,0.006622516556291391
flatbed truck,3,2015,2,0.006622516556291391
gas station,3,2015,2,0.006622516556291391
local bank,3,2015,2,0.006622516556291391
location 2,3,2015,2,0.006622516556291391
marriage certificate,3,2015,2,0.006622516556291391
passive aggression,3,2015,2,0.006622516556291391
passive aggressive,3,2015,2,0.006622516556291391
person helping,3,2015,2,0.006622516556291391
pre existing,3,2015,2,0.006622516556291391
rate loan,3,2015,2,0.006622516556291391
respiratory infection,3,2015,2,0.006622516556291391
service reps,3,2015,2,0.006622516556291391
spot prices,3,2015,2,0.006622516556291391
story short,3,2015,2,0.006622516556291391
synthetic oil,3,2015,2,0.006622516556291391
upper respiratory,3,2015,2,0.006622516556291391
wait forever,3,2015,2,0.006622516556291391
wait time,3,2015,2,0.006622516556291391
yelp reviews,3,2015,2,0.006622516556291391
zip code,3,2015,2,0.006622516556291391
1 star,2,2015,2,0.004415011037527594
10 business,2,2015,2,0.004415011037527594
10 mins,2,2015,2,0.004415011037527594
12 month,2,2015,2,0.004415011037527594
15 min,2,2015,2,0.004415011037527594
2 cashiers,2,2015,2,0.004415011037527594
2 hours,2,2015,2,0.004415011037527594
2 months,2,2015,2,0.004415011037527594
2 windows,2,2015,2,0.004415011037527594
20 min,2,2015,2,0.004415011037527594
24 hours,2,2015,2,0.004415011037527594
3 5,2,2015,2,0.004415011037527594
3 days,2,2015,2,0.004415011037527594
3 months,2,2015,2,0.004415011037527594
3 stars,2,2015,2,0.004415011037527594
37 minutes,2,2015,2,0.004415011037527594
customer service,47,2016,4,0.11959287531806616
credit union,19,2016,4,0.04834605597964377
home warranty,15,2016,4,0.03816793893129771
highly recommend,12,2016,4,0.030534351145038167
4 stars,11,2016,4,0.027989821882951654
5 stars,9,2016,4,0.022900763358778626
branch manager,7,2016,4,0.017811704834605598
check city,7,2016,4,0.017811704834605598
30 minutes,6,2016,4,0.015267175572519083
parking lot,6,2016,4,0.015267175572519083
5 minutes,5,2016,4,0.01272264631043257
checking account,5,2016,4,0.01272264631043257
credit card,5,2016,4,0.01272264631043257
friendly service,5,2016,4,0.01272264631043257
super friendly,5,2016,4,0.01272264631043257
wait time,5,2016,4,0.01272264631043257
annual fee,4,2016,4,0.010178117048346057
bank account,4,2016,4,0.010178117048346057
check engine,4,2016,4,0.010178117048346057
desert schools,4,2016,4,0.010178117048346057
direct deposit,4,2016,4,0.010178117048346057
engine light,4,2016,4,0.010178117048346057
excellent customer,4,2016,4,0.010178117048346057
extremely helpful,4,2016,4,0.010178117048346057
normal wear,4,2016,4,0.010178117048346057
nthe staff,4,2016,4,0.010178117048346057
oil change,4,2016,4,0.010178117048346057
pawn shop,4,2016,4,0.010178117048346057
phone call,4,2016,4,0.010178117048346057
pleasant experience,4,2016,4,0.010178117048346057
safe splash,4,2016,4,0.010178117048346057
service fee,4,2016,4,0.010178117048346057
warranty company,4,2016,4,0.010178117048346057
10 minutes,3,2016,4,0.007633587786259542
15 minutes,3,2016,4,0.007633587786259542
air conditioning,3,2016,4,0.007633587786259542
annual fees,3,2016,4,0.007633587786259542
atm inside,3,2016,4,0.007633587786259542
called ahead,3,2016,4,0.007633587786259542
car insurance,3,2016,4,0.007633587786259542
carne asada,3,2016,4,0.007633587786259542
credit cards,3,2016,4,0.007633587786259542
credit unions,3,2016,4,0.007633587786259542
extremely friendly,3,2016,4,0.007633587786259542
federal reserve,3,2016,4,0.007633587786259542
feel rushed,3,2016,4,0.007633587786259542
insurance company,3,2016,4,0.007633587786259542
las vegas,3,2016,4,0.007633587786259542
nice bonus,3,2016,4,0.007633587786259542
online banking,3,2016,4,0.007633587786259542
online quote,3,2016,4,0.007633587786259542
pawn shops,3,2016,4,0.007633587786259542
service department,3,2016,4,0.007633587786259542
started banking,3,2016,4,0.007633587786259542
timely manner,3,2016,4,0.007633587786259542
1st national,2,2016,4,0.005089058524173028
2 hours,2,2016,4,0.005089058524173028
20 minutes,2,2016,4,0.005089058524173028
24 7,2,2016,4,0.005089058524173028
3 4,2,2016,4,0.005089058524173028
3 months,2,2016,4,0.005089058524173028
3 times,2,2016,4,0.005089058524173028
3rd party,2,2016,4,0.005089058524173028
45 minutes,2,2016,4,0.005089058524173028
5 star,2,2016,4,0.005089058524173028
6 brokerage,2,2016,4,0.005089058524173028
