bigram,n,year,star,pec
ups store,13,2015,1,0.008552631578947369
3 hours,12,2015,1,0.007894736842105263
extremely rude,12,2015,1,0.007894736842105263
people waiting,12,2015,1,0.007894736842105263
5 minutes,11,2015,1,0.007236842105263158
cell phone,11,2015,1,0.007236842105263158
credit card,11,2015,1,0.007236842105263158
hour wait,11,2015,1,0.007236842105263158
mail carrier,11,2015,1,0.007236842105263158
terrible customer,11,2015,1,0.007236842105263158
worst experience,11,2015,1,0.007236842105263158
2 days,10,2015,1,0.006578947368421052
4 30,10,2015,1,0.006578947368421052
canada post,10,2015,1,0.006578947368421052
front desk,10,2015,1,0.006578947368421052
mail delivery,10,2015,1,0.006578947368421052
multiple times,10,2015,1,0.006578947368421052
priority mail,10,2015,1,0.006578947368421052
2 3,9,2015,1,0.0059210526315789476
2 weeks,9,2015,1,0.0059210526315789476
9 30,9,2015,1,0.0059210526315789476
flat rate,9,2015,1,0.0059210526315789476
information desk,9,2015,1,0.0059210526315789476
information line,9,2015,1,0.0059210526315789476
post master,9,2015,1,0.0059210526315789476
republic services,9,2015,1,0.0059210526315789476
safe harbor,9,2015,1,0.0059210526315789476
wait times,9,2015,1,0.0059210526315789476
00 pm,8,2015,1,0.005263157894736842
8 30,8,2015,1,0.005263157894736842
fedex ground,8,2015,1,0.005263157894736842
horrible customer,8,2015,1,0.005263157894736842
horrible service,8,2015,1,0.005263157894736842
mailing address,8,2015,1,0.005263157894736842
poor service,8,2015,1,0.005263157894736842
postal worker,8,2015,1,0.005263157894736842
pre check,8,2015,1,0.005263157894736842
rude employees,8,2015,1,0.005263157894736842
treat people,8,2015,1,0.005263157894736842
1 2,7,2015,1,0.004605263157894736
15 people,7,2015,1,0.004605263157894736
24 hours,7,2015,1,0.004605263157894736
3 days,7,2015,1,0.004605263157894736
3 people,7,2015,1,0.004605263157894736
30 mins,7,2015,1,0.004605263157894736
40 minutes,7,2015,1,0.004605263157894736
5 hours,7,2015,1,0.004605263157894736
6 00,7,2015,1,0.004605263157894736
7 days,7,2015,1,0.004605263157894736
absolutely ridiculous,7,2015,1,0.004605263157894736
bad day,7,2015,1,0.004605263157894736
cuyahoga county,7,2015,1,0.004605263157894736
day priority,7,2015,1,0.004605263157894736
incredibly rude,7,2015,1,0.004605263157894736
mail boxes,7,2015,1,0.004605263157894736
minute wait,7,2015,1,0.004605263157894736
negative stars,7,2015,1,0.004605263157894736
phone call,7,2015,1,0.004605263157894736
sheriff dept,7,2015,1,0.004605263157894736
terrible service,7,2015,1,0.004605263157894736
web site,7,2015,1,0.004605263157894736
wrong address,7,2015,1,0.004605263157894736
zip code,7,2015,1,0.004605263157894736
2 months,6,2015,1,0.003947368421052632
20 mins,6,2015,1,0.003947368421052632
30 min,6,2015,1,0.003947368421052632
4 days,6,2015,1,0.003947368421052632
45 minutes,6,2015,1,0.003947368421052632
6 months,6,2015,1,0.003947368421052632
absolute worst,6,2015,1,0.003947368421052632
business days,6,2015,1,0.003947368421052632
