bigram,n,star,pec
garbage disposal,11,2,0.006478209658421673
lease agreement,11,2,0.006478209658421673
main pool,11,2,0.006478209658421673
maintenance requests,11,2,0.006478209658421673
paper thin,11,2,0.006478209658421673
phone calls,11,2,0.006478209658421673
super nice,11,2,0.006478209658421673
1 star,10,2,0.005889281507656066
2 days,10,2,0.005889281507656066
3 4,10,2,0.005889281507656066
3 hours,10,2,0.005889281507656066
60 day,10,2,0.005889281507656066
assigned parking,10,2,0.005889281507656066
late fee,10,2,0.005889281507656066
1 bedroom,9,2,0.00530035335689046
24 7,9,2,0.00530035335689046
4 days,9,2,0.00530035335689046
4 times,9,2,0.00530035335689046
5 days,9,2,0.00530035335689046
5 star,9,2,0.00530035335689046
air conditioner,9,2,0.00530035335689046
convention center,9,2,0.00530035335689046
covered parking,9,2,0.00530035335689046
electric bill,9,2,0.00530035335689046
homeless people,9,2,0.00530035335689046
noise complaints,9,2,0.00530035335689046
portable ac,9,2,0.00530035335689046
recently moved,9,2,0.00530035335689046
security cameras,9,2,0.00530035335689046
weeks ago,9,2,0.00530035335689046
1 2,8,2,0.004711425206124852
3 bedroom,8,2,0.004711425206124852
30 day,8,2,0.004711425206124852
5 hours,8,2,0.004711425206124852
air conditioning,8,2,0.004711425206124852
apartment complexes,8,2,0.004711425206124852
break ins,8,2,0.004711425206124852
desk staff,8,2,0.004711425206124852
fire alarms,8,2,0.004711425206124852
garage door,8,2,0.004711425206124852
highly recommend,8,2,0.004711425206124852
customer service,590,1,0.06665913456106655
management company,313,1,0.03536323579256581
property management,312,1,0.035250254208564
apartment complex,304,1,0.03434640153654954
office staff,232,1,0.02621172748841939
property manager,229,1,0.025872782736413965
front desk,216,1,0.024404022144390466
security deposit,188,1,0.02124053779233985
front office,185,1,0.020901593040334426
phone calls,161,1,0.01819003502429104
2 weeks,152,1,0.01717320076827477
las vegas,149,1,0.01683425601626935
real estate,149,1,0.01683425601626935
parking lot,145,1,0.01638232968026212
6 months,139,1,0.01570444017625127
hot water,134,1,0.015139532256242233
2 months,127,1,0.014348661168229578
3 months,122,1,0.01378375324822054
leasing office,122,1,0.01378375324822054
3 days,121,1,0.013670771664218732
multiple times,119,1,0.013444808496215117
phone call,115,1,0.012992882160207886
bed bugs,111,1,0.012540955824200655
pest control,104,1,0.011750084736188002
front door,101,1,0.011411139984182578
day notice,95,1,0.010733250480171732
3 weeks,93,1,0.010507287312168117
months ago,91,1,0.010281324144164501
3 times,86,1,0.009716416224155462
0 stars,85,1,0.009603434640153655
worst experience,83,1,0.00937747147215004
air conditioning,82,1,0.009264489888148231
water heater,77,1,0.008699581968139193
1 star,76,1,0.008586600384137385
extremely rude,76,1,0.008586600384137385
late fees,75,1,0.008473618800135578
30 days,74,1,0.00836063721613377
4 months,66,1,0.007456784544119309
pay rent,66,1,0.007456784544119309
maintenance requests,65,1,0.007343802960117501
weeks ago,65,1,0.007343802960117501
dog poop,64,1,0.007230821376115693
carpet cleaning,63,1,0.007117839792113886
months rent,63,1,0.007117839792113886
2 days,61,1,0.00689187662411027
air conditioner,60,1,0.006778895040108463
story short,60,1,0.006778895040108463
5 days,59,1,0.006665913456106655
late fee,59,1,0.006665913456106655
month lease,59,1,0.006665913456106655
maintenance request,57,1,0.0064399502881030395
maintenance staff,57,1,0.0064399502881030395
60 day,56,1,0.006326968704101232
leasing agent,56,1,0.006326968704101232
maintenance guy,56,1,0.006326968704101232
management team,56,1,0.006326968704101232
worst customer,56,1,0.006326968704101232
absolute worst,55,1,0.006213987120099424
5 months,54,1,0.0061010055360976164
horrible experience,54,1,0.0061010055360976164
break ins,53,1,0.005988023952095809
credit card,53,1,0.005988023952095809
15 minutes,52,1,0.005875042368094001
black mold,52,1,0.005875042368094001
credit union,52,1,0.005875042368094001
management companies,52,1,0.005875042368094001
negative stars,52,1,0.005875042368094001
parking spot,52,1,0.005875042368094001
corporate office,51,1,0.005762060784092193
1 2,50,1,0.005649079200090386
20 minutes,50,1,0.005649079200090386
30 day,50,1,0.005649079200090386
30 minutes,49,1,0.005536097616088578
4 times,49,1,0.005536097616088578
gated community,49,1,0.005536097616088578
hot tub,49,1,0.005536097616088578
10 days,48,1,0.00542311603208677
24 hours,48,1,0.00542311603208677
4 days,47,1,0.005310134448084963
worst apartment,47,1,0.005310134448084963
60 days,46,1,0.005197152864083155
bedroom apartment,46,1,0.005197152864083155
cleaning fee,46,1,0.005197152864083155
lease agreement,45,1,0.005084171280081346
ac unit,44,1,0.004971189696079539
homeless people,44,1,0.004971189696079539
timely manner,44,1,0.004971189696079539
maintenance guys,43,1,0.004858208112077731
poor customer,43,1,0.004858208112077731
2 hours,42,1,0.004745226528075923
horrible customer,42,1,0.004745226528075923
bad experience,41,1,0.0046322449440741155
bad reviews,41,1,0.0046322449440741155
garbage disposal,41,1,0.0046322449440741155
office manager,41,1,0.0046322449440741155
maintenance crew,40,1,0.004519263360072308
paper thin,40,1,0.004519263360072308
2 bedroom,39,1,0.0044062817760705
highly recommend,39,1,0.0044062817760705
water damage,39,1,0.0044062817760705
office staff,47,3,0.050483351235230935
front desk,29,3,0.031149301825993556
parking lot,26,3,0.027926960257787327
customer service,24,3,0.02577873254564984
3 stars,20,3,0.021482277121374866
las vegas,20,3,0.021482277121374866
walking distance,19,3,0.02040816326530612
front office,18,3,0.01933404940923738
maintenance staff,18,3,0.01933404940923738
apartment complex,17,3,0.018259935553168637
leasing office,17,3,0.018259935553168637
multiple times,15,3,0.01611170784103115
security deposit,15,3,0.01611170784103115
hot water,14,3,0.015037593984962405
3 days,12,3,0.01288936627282492
bedroom apartment,12,3,0.01288936627282492
front door,12,3,0.01288936627282492
maintenance requests,12,3,0.01288936627282492
2 bedroom,11,3,0.011815252416756176
5 stars,11,3,0.011815252416756176
air conditioning,11,3,0.011815252416756176
dog poop,11,3,0.011815252416756176
5 star,10,3,0.010741138560687433
6 months,10,3,0.010741138560687433
floor plan,10,3,0.010741138560687433
friendly staff,10,3,0.010741138560687433
nthe staff,10,3,0.010741138560687433
parking space,10,3,0.010741138560687433
pest control,10,3,0.010741138560687433
property management,10,3,0.010741138560687433
property manager,10,3,0.010741138560687433
resort fee,10,3,0.010741138560687433
1 2,9,3,0.00966702470461869
1 bedroom,9,3,0.00966702470461869
az rental,9,3,0.00966702470461869
biggest complaint,9,3,0.00966702470461869
hot tub,9,3,0.00966702470461869
management company,9,3,0.00966702470461869
pet friendly,9,3,0.00966702470461869
pretty nice,9,3,0.00966702470461869
rental homes,9,3,0.00966702470461869
10 minutes,8,3,0.008592910848549946
2 stars,8,3,0.008592910848549946
apartment complexes,8,3,0.008592910848549946
convention center,8,3,0.008592910848549946
parking spot,8,3,0.008592910848549946
square footage,8,3,0.008592910848549946
washer dryer,8,3,0.008592910848549946
2 months,7,3,0.007518796992481203
24 7,7,3,0.007518796992481203
3 months,7,3,0.007518796992481203
3 star,7,3,0.007518796992481203
cell phone,7,3,0.007518796992481203
fitness center,7,3,0.007518796992481203
luxury apartment,7,3,0.007518796992481203
maintenance guys,7,3,0.007518796992481203
maintenance request,7,3,0.007518796992481203
online payment,7,3,0.007518796992481203
paper thin,7,3,0.007518796992481203
timely manner,7,3,0.007518796992481203
2 weeks,6,3,0.00644468313641246
assistant manager,6,3,0.00644468313641246
bed bugs,6,3,0.00644468313641246
counter tops,6,3,0.00644468313641246
extra charges,6,3,0.00644468313641246
forward management,6,3,0.00644468313641246
gated community,6,3,0.00644468313641246
grocery store,6,3,0.00644468313641246
maintenance company,6,3,0.00644468313641246
master bedroom,6,3,0.00644468313641246
mini fridge,6,3,0.00644468313641246
month ago,6,3,0.00644468313641246
nthe apartment,6,3,0.00644468313641246
parking spaces,6,3,0.00644468313641246
pretty decent,6,3,0.00644468313641246
price range,6,3,0.00644468313641246
