bigram,n,year,star,pec
10 minutes,5,2018,3,0.01050420168067227
3 star,5,2018,3,0.01050420168067227
45 minutes,5,2018,3,0.01050420168067227
5 minutes,5,2018,3,0.01050420168067227
bit ly,5,2018,3,0.01050420168067227
desk staff,5,2018,3,0.01050420168067227
hard time,5,2018,3,0.01050420168067227
http bit,5,2018,3,0.01050420168067227
phase 2,5,2018,3,0.01050420168067227
weeks ago,5,2018,3,0.01050420168067227
1 2,4,2018,3,0.008403361344537815
2017 2018,4,2018,3,0.008403361344537815
3 days,4,2018,3,0.008403361344537815
4 5,4,2018,3,0.008403361344537815
4 hours,4,2018,3,0.008403361344537815
blow drying,4,2018,3,0.008403361344537815
christian school,4,2018,3,0.008403361344537815
christmas lights,4,2018,3,0.008403361344537815
cooking classes,4,2018,3,0.008403361344537815
day care,4,2018,3,0.008403361344537815
fabric depot,4,2018,3,0.008403361344537815
field trips,4,2018,3,0.008403361344537815
fire mesa,4,2018,3,0.008403361344537815
nice staff,4,2018,3,0.008403361344537815
parking lot,4,2018,3,0.008403361344537815
photo http,4,2018,3,0.008403361344537815
shrimp dumplings,4,2018,3,0.008403361344537815
strip club,4,2018,3,0.008403361344537815
super friendly,4,2018,3,0.008403361344537815
15 minutes,3,2018,3,0.0063025210084033615
2 3,3,2018,3,0.0063025210084033615
2 5,3,2018,3,0.0063025210084033615
2 hours,3,2018,3,0.0063025210084033615
2 weeks,3,2018,3,0.0063025210084033615
24 7,3,2018,3,0.0063025210084033615
24 hours,3,2018,3,0.0063025210084033615
3 weeks,3,2018,3,0.0063025210084033615
5 hours,3,2018,3,0.0063025210084033615
6 months,3,2018,3,0.0063025210084033615
admission price,3,2018,3,0.0063025210084033615
aquatic life,3,2018,3,0.0063025210084033615
bachelorette party,3,2018,3,0.0063025210084033615
baking arts,3,2018,3,0.0063025210084033615
blacklight paint,3,2018,3,0.0063025210084033615
bounce house,3,2018,3,0.0063025210084033615
call ahead,3,2018,3,0.0063025210084033615
chinese restaurant,3,2018,3,0.0063025210084033615
chocolate factory,3,2018,3,0.0063025210084033615
church basement,3,2018,3,0.0063025210084033615
contact paper,3,2018,3,0.0063025210084033615
credit card,3,2018,3,0.0063025210084033615
daughter loves,3,2018,3,0.0063025210084033615
daughters friend,3,2018,3,0.0063025210084033615
dog hair,3,2018,3,0.0063025210084033615
fish fries,3,2018,3,0.0063025210084033615
food options,3,2018,3,0.0063025210084033615
friendly staff,3,2018,3,0.0063025210084033615
fry season,3,2018,3,0.0063025210084033615
fun experience,3,2018,3,0.0063025210084033615
haunted walk,3,2018,3,0.0063025210084033615
highly recommend,3,2018,3,0.0063025210084033615
hot pilates,3,2018,3,0.0063025210084033615
hot water,3,2018,3,0.0063025210084033615
lap dances,3,2018,3,0.0063025210084033615
maker spaces,3,2018,3,0.0063025210084033615
minute wait,3,2018,3,0.0063025210084033615
minutes late,3,2018,3,0.0063025210084033615
mixed feelings,3,2018,3,0.0063025210084033615
multiple times,3,2018,3,0.0063025210084033615
ni found,3,2018,3,0.0063025210084033615
paint night,3,2018,3,0.0063025210084033615
pay attention,3,2018,3,0.0063025210084033615
phone cord,3,2018,3,0.0063025210084033615
plastic basket,3,2018,3,0.0063025210084033615
pole dancing,3,2018,3,0.0063025210084033615
pool noodle,3,2018,3,0.0063025210084033615
pretty cool,3,2018,3,0.0063025210084033615
private event,3,2018,3,0.0063025210084033615
real world,3,2018,3,0.0063025210084033615
customer service,109,2015,1,0.08905228758169935
front desk,40,2015,1,0.032679738562091505
1 2,26,2015,1,0.021241830065359478
day care,26,2015,1,0.021241830065359478
30 minutes,24,2015,1,0.0196078431372549
2 weeks,23,2015,1,0.018790849673202614
phone call,23,2015,1,0.018790849673202614
5 minutes,22,2015,1,0.017973856209150325
20 minutes,21,2015,1,0.01715686274509804
bad experience,21,2015,1,0.01715686274509804
15 minutes,19,2015,1,0.015522875816993464
3 months,19,2015,1,0.015522875816993464
worst experience,19,2015,1,0.015522875816993464
1 star,18,2015,1,0.014705882352941176
2 months,18,2015,1,0.014705882352941176
months ago,18,2015,1,0.014705882352941176
credit card,17,2015,1,0.013888888888888888
las vegas,17,2015,1,0.013888888888888888
phone calls,17,2015,1,0.013888888888888888
child care,16,2015,1,0.013071895424836602
financial aid,16,2015,1,0.013071895424836602
horrible experience,16,2015,1,0.013071895424836602
multiple times,15,2015,1,0.012254901960784314
3 hours,14,2015,1,0.011437908496732025
driving school,14,2015,1,0.011437908496732025
hard drive,14,2015,1,0.011437908496732025
worst customer,14,2015,1,0.011437908496732025
2 days,13,2015,1,0.010620915032679739
3 weeks,13,2015,1,0.010620915032679739
0 stars,12,2015,1,0.00980392156862745
3 days,12,2015,1,0.00980392156862745
blow dry,12,2015,1,0.00980392156862745
gear oil,12,2015,1,0.00980392156862745
rhode island,12,2015,1,0.00980392156862745
10 minutes,11,2015,1,0.008986928104575163
earned money,11,2015,1,0.008986928104575163
gift card,11,2015,1,0.008986928104575163
hard earned,11,2015,1,0.008986928104575163
2 1,10,2015,1,0.008169934640522876
3 times,10,2015,1,0.008169934640522876
bottom line,10,2015,1,0.008169934640522876
community college,10,2015,1,0.008169934640522876
hair cut,10,2015,1,0.008169934640522876
meat grinder,10,2015,1,0.008169934640522876
negative review,10,2015,1,0.008169934640522876
school district,10,2015,1,0.008169934640522876
special education,10,2015,1,0.008169934640522876
strip club,10,2015,1,0.008169934640522876
2 hours,9,2015,1,0.007352941176470588
4 hours,9,2015,1,0.007352941176470588
entire time,9,2015,1,0.007352941176470588
extra money,9,2015,1,0.007352941176470588
extremely rude,9,2015,1,0.007352941176470588
office staff,9,2015,1,0.007352941176470588
red flag,9,2015,1,0.007352941176470588
2 3,8,2015,1,0.006535947712418301
24 hours,8,2015,1,0.006535947712418301
30 mins,8,2015,1,0.006535947712418301
45 minutes,8,2015,1,0.006535947712418301
business practices,8,2015,1,0.006535947712418301
coming home,8,2015,1,0.006535947712418301
lap dance,8,2015,1,0.006535947712418301
negative reviews,8,2015,1,0.006535947712418301
online classes,8,2015,1,0.006535947712418301
paradise valley,8,2015,1,0.006535947712418301
real world,8,2015,1,0.006535947712418301
wet scuba,8,2015,1,0.006535947712418301
1 hour,7,2015,1,0.005718954248366013
5 stars,7,2015,1,0.005718954248366013
6 months,7,2015,1,0.005718954248366013
apple store,7,2015,1,0.005718954248366013
aveda institute,7,2015,1,0.005718954248366013
dress code,7,2015,1,0.005718954248366013
driving experience,7,2015,1,0.005718954248366013
front door,7,2015,1,0.005718954248366013
genius bar,7,2015,1,0.005718954248366013
half hour,7,2015,1,0.005718954248366013
highly recommend,7,2015,1,0.005718954248366013
life care,7,2015,1,0.005718954248366013
nbottom line,7,2015,1,0.005718954248366013
ni called,7,2015,1,0.005718954248366013
numerous times,7,2015,1,0.005718954248366013
